site,target,metric,value,n
woodwalton,nee,mae,1.3925515413284302,17164
woodwalton,nee,rmse,2.1840953826904297,17164
woodwalton,nee,bias,0.06385598331689835,17164
woodwalton,nee,r2,0.2554001808166504,17164
woodwalton,nee,mmd,0.06980586310849905,17164
woodwalton,nee,kl,0.05959668418269787,17164
woodwalton,nee,wasserstein,0.35101977586639876,17164
woodwalton,nee_mean,mae,0.566536545753479,17164
woodwalton,nee_mean,rmse,1.2518900632858276,17164
woodwalton,nee_mean,bias,0.06548537313938141,17164
woodwalton,nee_mean,r2,0.7553686499595642,17164
woodwalton,nee_mean,mmd,0.01617235855632734,17164
woodwalton,nee_mean,kl,0.035302643754059115,17164
woodwalton,nee_mean,wasserstein,0.07569031079035571,17164
woodwalton,dtemp,mae,0.016405701637268066,17164
woodwalton,dtemp,rmse,0.02100098505616188,17164
woodwalton,dtemp,bias,-0.0032185015734285116,17164
woodwalton,dtemp,r2,-1.3360707759857178,17164
woodwalton,dtemp,mmd,0.004514951662330793,17164
woodwalton,dtemp,kl,0.1318892276546606,17164
woodwalton,dtemp,wasserstein,0.0043321453103792726,17164
woodwalton,f,mae,0.018884550780057907,17164
woodwalton,f,rmse,0.04172967001795769,17164
woodwalton,f,bias,0.0021828459575772285,17164
woodwalton,f,r2,-0.02906632423400879,17164
woodwalton,f,mmd,0.0033296342033656873,17164
woodwalton,f,kl,2.099282946595431,17164
woodwalton,f,wasserstein,0.014486888398725202,17164
