site,target,metric,value,n
great_fen,nee,mae,1.544103741645813,8056
great_fen,nee,rmse,2.317904233932495,8056
great_fen,nee,bias,-0.040667761117219925,8056
great_fen,nee,r2,0.26184260845184326,8056
great_fen,nee,mmd,0.04525599409414829,8056
great_fen,nee,kl,0.04056007919869086,8056
great_fen,nee,wasserstein,0.2441421556883041,8056
great_fen,nee_mean,mae,1.1284056901931763,8056
great_fen,nee_mean,rmse,1.8385759592056274,8056
great_fen,nee_mean,bias,-0.026530742645263672,8056
great_fen,nee_mean,r2,0.5355690717697144,8056
great_fen,nee_mean,mmd,0.016391093201036752,8056
great_fen,nee_mean,kl,0.011987970636914747,8056
great_fen,nee_mean,wasserstein,0.03384432906068515,8056
great_fen,f,mae,0.03761352598667145,8056
great_fen,f,rmse,0.06128586456179619,8056
great_fen,f,bias,-0.0008843580144457519,8056
great_fen,f,r2,0.005878329277038574,8056
great_fen,f,mmd,0.005588634346806444,8056
great_fen,f,kl,7.895853797851919,8056
great_fen,f,wasserstein,0.03408554007722413,8056
