site,target,metric,value,n
rosedene,nee,mae,1.291353464126587,20968
rosedene,nee,rmse,2.153010606765747,20968
rosedene,nee,bias,0.08827825635671616,20968
rosedene,nee,r2,0.5074787139892578,20968
rosedene,nee,mmd,0.03095776289306942,20968
rosedene,nee,kl,0.019521866292911586,20968
rosedene,nee,wasserstein,0.1563717189529369,20968
rosedene,nee_mean,mae,0.9211525321006775,20968
rosedene,nee_mean,rmse,1.7894303798675537,20968
rosedene,nee_mean,bias,0.0942729115486145,20968
rosedene,nee_mean,r2,0.6597781181335449,20968
rosedene,nee_mean,mmd,0.024553435189005397,20968
rosedene,nee_mean,kl,0.011365537877710063,20968
rosedene,nee_mean,wasserstein,0.0988043010435062,20968
rosedene,dtemp,mae,0.027434801682829857,20968
rosedene,dtemp,rmse,0.0336475595831871,20968
rosedene,dtemp,bias,0.02070169895887375,20968
rosedene,dtemp,r2,-9.134096145629883,20968
rosedene,dtemp,mmd,0.029084516819991076,20968
rosedene,dtemp,kl,0.874367974189772,20968
rosedene,dtemp,wasserstein,0.022774014418099092,20968
rosedene,f,mae,0.030705081298947334,20968
rosedene,f,rmse,0.05964767932891846,20968
rosedene,f,bias,0.003142429981380701,20968
rosedene,f,r2,-0.010754704475402832,20968
rosedene,f,mmd,0.006505328415270619,20968
rosedene,f,kl,4.955559078504701,20968
rosedene,f,wasserstein,0.027051305062614932,20968
