site,target,metric,value,n
rosedene,nee,mae,1.4701833724975586,20968
rosedene,nee,rmse,2.368837594985962,20968
rosedene,nee,bias,-0.029313333332538605,20968
rosedene,nee,r2,0.40378451347351074,20968
rosedene,nee,mmd,0.058636204915574516,20968
rosedene,nee,kl,0.05395720566741098,20968
rosedene,nee,wasserstein,0.2629780302223783,20968
rosedene,nee_mean,mae,0.9065796732902527,20968
rosedene,nee_mean,rmse,1.7781884670257568,20968
rosedene,nee_mean,bias,-0.028083518147468567,20968
rosedene,nee_mean,r2,0.6640394330024719,20968
rosedene,nee_mean,mmd,0.024238258626160372,20968
rosedene,nee_mean,kl,0.007984944276994643,20968
rosedene,nee_mean,wasserstein,0.03385759500793285,20968
