site,target,metric,value,n
woodwalton,nee,mae,0.987189531326294,17164
woodwalton,nee,rmse,1.6136524677276611,17164
woodwalton,nee,bias,0.23187316954135895,17164
woodwalton,nee,r2,0.5935569405555725,17164
woodwalton,nee,mmd,0.04221409559817954,17164
woodwalton,nee,kl,0.04146522857385197,17164
woodwalton,nee,wasserstein,0.23407440780766367,17164
woodwalton,nee_mean,mae,0.6815251111984253,17164
woodwalton,nee_mean,rmse,1.320159912109375,17164
woodwalton,nee_mean,bias,0.27282461524009705,17164
woodwalton,nee_mean,r2,0.7279599905014038,17164
woodwalton,nee_mean,mmd,0.035389444697826324,17164
woodwalton,nee_mean,kl,0.056787122057728893,17164
woodwalton,nee_mean,wasserstein,0.2737045596936245,17164
woodwalton,dtemp,mae,0.03515538200736046,17164
woodwalton,dtemp,rmse,0.04159896448254585,17164
woodwalton,dtemp,bias,0.0253707654774189,17164
woodwalton,dtemp,r2,-8.1658296585083,17164
woodwalton,dtemp,mmd,0.03561441900158295,17164
woodwalton,dtemp,kl,1.14392551323811,17164
woodwalton,dtemp,wasserstein,0.0281872987020752,17164
woodwalton,f,mae,0.02271750383079052,17164
woodwalton,f,rmse,0.04400533065199852,17164
woodwalton,f,bias,0.009094154462218285,17164
woodwalton,f,r2,-0.1443636417388916,17164
woodwalton,f,mmd,0.012059657260965301,17164
woodwalton,f,kl,0.7475756007619947,17164
woodwalton,f,wasserstein,0.014394055384513457,17164
