site,target,metric,value,n
woodwalton,nee,mae,1.3168500661849976,17164
woodwalton,nee,rmse,2.146944046020508,17164
woodwalton,nee,bias,0.37813201546669006,17164
woodwalton,nee,r2,0.2805160880088806,17164
woodwalton,nee,mmd,0.06383308643495837,17164
woodwalton,nee,kl,0.059491338307476736,17164
woodwalton,nee,wasserstein,0.4050131083888906,17164
woodwalton,nee_mean,mae,0.7539090514183044,17164
woodwalton,nee_mean,rmse,1.3940461874008179,17164
woodwalton,nee_mean,bias,0.41114264726638794,17164
woodwalton,nee_mean,r2,0.6966569423675537,17164
woodwalton,nee_mean,mmd,0.045646136365424646,17164
woodwalton,nee_mean,kl,0.05798232357258873,17164
woodwalton,nee_mean,wasserstein,0.41197987831228244,17164
woodwalton,dtemp,mae,0.045551177114248276,17164
woodwalton,dtemp,rmse,0.06081593781709671,17164
woodwalton,dtemp,bias,0.0420345738530159,17164
woodwalton,dtemp,r2,-18.590320587158203,17164
woodwalton,dtemp,mmd,0.05717687956368925,17164
woodwalton,dtemp,kl,1.2530234196219356,17164
woodwalton,dtemp,wasserstein,0.04203457584133272,17164
woodwalton,f,mae,0.02513030357658863,17164
woodwalton,f,rmse,0.046468209475278854,17164
woodwalton,f,bias,0.013704757206141949,17164
woodwalton,f,r2,-0.2760430574417114,17164
woodwalton,f,mmd,0.018214265091400866,17164
woodwalton,f,kl,2.4087963955879204,17164
woodwalton,f,wasserstein,0.01605032661603445,17164
