site,seed,model,rmse_h0-2,rmse_h2-5,rmse_h5+,covraw_h0-2,covraw_h2-5,covraw_h5+,covfix_h0-2,covfix_h2-5,covfix_h5+,crpsraw_h0-2,crpsraw_h2-5,crpsraw_h5+,crpsfix_h0-2,crpsfix_h2-5,crpsfix_h5+,pitksraw_h0-2,pitksraw_h2-5,pitksraw_h5+,pitksfix_h0-2,pitksfix_h2-5,pitksfix_h5+,cov50raw_h0-2,cov50raw_h2-5,cov50raw_h5+,cov50fix_h0-2,cov50fix_h2-5,cov50fix_h5+,cov95raw_h0-2,cov95raw_h2-5,cov95raw_h5+,cov95fix_h0-2,cov95fix_h2-5,cov95fix_h5+,sharpraw_h0-2,sharpraw_h2-5,sharpraw_h5+,sharpfix_h0-2,sharpfix_h2-5,sharpfix_h5+
woodwalton,42,WN-SS (ALD),1.2989215711063424,2.4787232630964455,4.946014081572586,0.88375,0.8729388942774006,0.7901234567901234,0.97875,0.9573229873908826,0.848559670781893,0.6793705398320924,1.2793209958827059,2.4045891057728856,0.7924680964567108,1.3252018334486981,2.4167459228232815,0.245,0.2722696411251213,0.34781893004115216,0.29500000000000004,0.29919495635305526,0.3545267489711934,0.64875,0.6081474296799224,0.4699588477366255,0.81875,0.7225994180407371,0.5489711934156378,0.91875,0.9097963142580019,0.8452674897119341,0.98875,0.9776915615906887,0.8814814814814815,5.048117663390934,8.86267778878213,10.608073475242211,7.629510017313062,10.696878716054758,12.163166912376205
woodwalton,42,WN-SS (Gaussian),1.198629888609917,2.0717029061061374,4.1565945773668185,0.625,0.501454898157129,0.31440329218106994,,,,0.6298242026422433,1.2227840747673573,2.7915460826933987,,,,0.26625,0.4042967992240543,0.6342798353909466,,,,0.37375,0.29194956353055285,0.14650205761316873,,,,0.6775,0.5635305528612997,0.3596707818930041,,,,1.8074687848594038,2.8958866583806695,3.349770896778185,,,
woodwalton,42,WN-SS (beta-NLL),1.41593806931732,2.9453447094016467,7.439676108632547,0.72625,0.6188166828322017,0.4271604938271605,,,,0.7870253320057848,1.7543001546503254,4.682056762644047,,,,0.2875,0.33967992240543166,0.5732098765432099,,,,0.49625,0.38118331716779824,0.1860082304526749,,,,0.76875,0.6614936954413191,0.46255144032921813,,,,3.4246432091630994,5.733915697260028,6.501046098552858,,,
woodwalton,42,WN-SS (Student-t),1.0996842940954734,1.7290736617593558,2.3939986210399344,0.7525,0.7817652764306499,0.8411522633744856,,,,0.5543147718631942,0.901419545689449,1.2294643108937215,,,,0.0925,0.07999030067895252,0.20893004115226343,,,,0.5625,0.5402521823472357,0.5102880658436214,,,,0.78875,0.8234723569350145,0.8995884773662551,,,,2.85056293257419,5.204673237290691,7.193644858249519,,,
woodwalton,42,WN-SS (mixture),2.8236001087676206,7.000879994482618,9.914104453033971,0.95125,0.9282250242483027,0.9448559670781893,,,,1.3929582654661778,3.297266583647176,4.950997597217998,,,,0.23125,0.20698351115421923,0.12596707818930042,,,,0.79,0.7449078564500485,0.6888888888888889,,,,0.98125,0.9408341416100873,0.9506172839506173,,,,12.925368090424683,22.548193037727433,33.57056578749523,,,
woodwalton,42,WN-SS (+residual),1.1627120229154768,2.020718250268301,3.594286327924672,0.66875,0.5751697381183317,0.40329218106995884,,,,0.5767075543574327,1.078261672430502,2.1713174814844627,,,,0.21749999999999997,0.3016876818622697,0.48456790123456783,,,,0.3525,0.2822502424830262,0.1925925925925926,,,,0.72625,0.6372453928225025,0.44279835390946504,,,,1.5401733133997766,2.6845804891454197,3.215772419339774,,,
woodwalton,42,"WN-SS (given-diurnal, st-sp)",1.0683689129650298,1.6423455968886587,1.9728182551421343,0.98625,0.9961202715809894,1.0,0.99375,0.997090203685742,1.0,0.8487878113589085,1.5143306746405343,1.9663570282884693,0.9625210089140332,1.5730005199698402,2.009749431758753,0.255,0.2732395732298739,0.28555555555555556,0.29125,0.28002909796314257,0.2977777777777777,0.90875,0.9311348205625606,0.9769547325102881,0.94,0.9515033947623667,0.9835390946502057,0.99,0.9980601357904947,1.0,0.99625,0.9980601357904947,1.0,10.530897940643131,18.414299586046372,24.538493852795643,11.942657460368705,19.273871517440103,25.194091975467256
woodwalton,42,"WN-SS (given-diurnal, Wiener)",1.0683689129650298,1.6423455968886587,1.9728182551421343,0.90375,0.9311348205625606,0.9777777777777777,,,,0.5739667050282417,0.953156219576716,1.2051689061997535,,,,0.19749999999999998,0.18892337536372455,0.1862962962962963,,,,0.745,0.7594568380213385,0.8131687242798354,,,,0.93125,0.9582929194956353,0.9876543209876543,,,,4.566667581451125,8.429333420418505,11.93351665519837,,,
woodwalton,42,Neural SDE (Gaussian),1.6540006037866395,3.757351081681778,7.241910217905338,0.98125,0.988360814742968,0.980246913580247,,,,1.0657163719676255,2.170130953473702,3.4618084019605653,,,,0.275,0.3038409311348206,0.3027983539094651,,,,0.8725,0.7623666343355965,0.6625514403292181,,,,0.985,0.9941804073714839,0.9909465020576131,,,,11.018556107029317,19.39787436311145,25.656333765594493,,,
woodwalton,42,Neural SDE (Student-t),4.1354920935468495,11.2464321496577,26.105995202158418,0.6925,0.5344325897187197,0.21563786008230454,,,,2.3238581597022785,7.008112861125457,18.968924397640034,,,,0.53625,0.6716682832201746,0.8033333333333333,,,,0.26375,0.07177497575169738,0.019753086419753086,,,,0.7625,0.6323957322987391,0.31193415637860084,,,,11.028324412145649,20.06398406546873,24.987228328550053,,,
woodwalton,42,Neural SDE (ALD),1.0713128979925421,1.6436182700550768,2.0290790959758733,0.9525,0.976721629485936,0.9983539094650206,,,,0.6453262255104784,1.0742014465586056,1.3174967974483012,,,,0.20625000000000004,0.22554801163918525,0.25617283950617287,,,,0.8025,0.8312318137730359,0.8600823045267489,,,,0.965,0.9873908826382153,0.9991769547325103,,,,6.422313618401065,11.271649385590168,14.460699737981084,,,
woodwalton,42,mean-var (Gaussian),1.3703473148900784,2.3569293762045884,3.199280624479478,0.985,0.991270611057226,1.0,,,,0.9768779038335725,1.6911521422773481,2.2085976439221326,,,,0.2575,0.2568865179437439,0.24641975308641972,,,,0.89,0.8797284190106692,0.8255144032921811,,,,0.98625,0.9961202715809894,1.0,,,,10.3893789232173,17.71555516824097,23.060966670087577,,,
woodwalton,42,mean-var (Student-t),1.2811049000515136,2.418932035160384,4.205755751808156,0.995,0.997090203685742,1.0,,,,1.5623141947491501,2.916256372162212,3.8757660276007218,,,,0.33625000000000005,0.40247332686711923,0.44625514403292177,,,,0.9375,0.9592628516003879,0.9497942386831276,,,,0.99625,0.997090203685742,1.0,,,,22.043348235775717,39.22783991582799,48.170967533303255,,,
woodwalton,42,mean-var (ALD),1.1044380851899633,1.664166073528896,2.060752862531074,0.985,0.9961202715809894,1.0,,,,0.8190293513840436,1.4310895413083538,1.817526168367623,,,,0.2387499999999999,0.2646459747817652,0.32213991769547323,,,,0.8925,0.9369544131910766,0.974485596707819,,,,0.98875,0.997090203685742,1.0,,,,9.754008304173126,17.17378811001214,22.325596505479552,,,
woodwalton,42,MDN (mixture),1.088527114110336,1.8136766273117704,2.522486553573132,0.99875,0.9990300678952473,1.0,,,,2.2413518228990266,4.198520358693244,5.909522638675468,,,,0.35125000000000006,0.3847817652764307,0.3977777777777778,,,,0.97125,0.9932104752667313,1.0,,,,1.0,1.0,1.0,,,,32.94808494512317,57.50048132495436,78.4679074742274,,,
woodwalton,42,Random Forest,1.661285335231105,1.4461298959141387,1.489696248329377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
woodwalton,42,XGBoost,2.5333855152130127,2.1920902729034424,2.106559991836548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
