site,target,metric,value,n
woodwalton,nee,mae,1.4557002782821655,17164
woodwalton,nee,rmse,2.074725389480591,17164
woodwalton,nee,bias,0.7001023292541504,17164
woodwalton,nee,r2,0.32810574769973755,17164
woodwalton,nee,mmd,0.09348051758627372,17164
woodwalton,nee,kl,0.08522095495525947,17164
woodwalton,nee,wasserstein,0.7009342159435412,17164
woodwalton,nee_mean,mae,0.9515737295150757,17164
woodwalton,nee_mean,rmse,1.4425641298294067,17164
woodwalton,nee_mean,bias,0.7047208547592163,17164
woodwalton,nee_mean,r2,0.6751745939254761,17164
woodwalton,nee_mean,mmd,0.1146828335012742,17164
woodwalton,nee_mean,kl,0.17789752458646932,17164
woodwalton,nee_mean,wasserstein,0.7052035659445918,17164
woodwalton,f,mae,0.03171912580728531,17164
woodwalton,f,rmse,0.048085473477840424,17164
woodwalton,f,bias,0.023490695282816887,17164
woodwalton,f,r2,-0.36641061305999756,17164
woodwalton,f,mmd,0.03199453342951822,17164
woodwalton,f,kl,2.391999520621791,17164
woodwalton,f,wasserstein,0.027969695088958465,17164
