site,target,metric,value,n
redmere_2,nee,mae,1.3923348188400269,7304
redmere_2,nee,rmse,2.3268938064575195,7304
redmere_2,nee,bias,0.031068360432982445,7304
redmere_2,nee,r2,-0.04364490509033203,7304
redmere_2,nee,mmd,0.1257615731527733,7304
redmere_2,nee,kl,0.08580127451253235,7304
redmere_2,nee,wasserstein,0.38268749965780696,7304
redmere_2,nee_mean,mae,0.845756471157074,7304
redmere_2,nee_mean,rmse,1.5963070392608643,7304
redmere_2,nee_mean,bias,0.05386822298169136,7304
redmere_2,nee_mean,r2,0.5088292956352234,7304
redmere_2,nee_mean,mmd,0.012674167336345127,7304
redmere_2,nee_mean,kl,0.0391318902954797,7304
redmere_2,nee_mean,wasserstein,0.0538682209083386,7304
