site,target,metric,value,n
redmere_2,nee,mae,1.641843557357788,7304
redmere_2,nee,rmse,2.6713404655456543,7304
redmere_2,nee,bias,-0.044206634163856506,7304
redmere_2,nee,r2,-0.3754920959472656,7304
redmere_2,nee,mmd,0.17860351001840236,7304
redmere_2,nee,kl,0.14984678401781715,7304
redmere_2,nee,wasserstein,0.5780800247484836,7304
redmere_2,nee_mean,mae,0.857272744178772,7304
redmere_2,nee_mean,rmse,1.606807827949524,7304
redmere_2,nee_mean,bias,0.0838780403137207,7304
redmere_2,nee_mean,r2,0.5023460388183594,7304
redmere_2,nee_mean,mmd,0.016583601267325873,7304
redmere_2,nee_mean,kl,0.0396798664244752,7304
redmere_2,nee_mean,wasserstein,0.08387803985198058,7304
redmere_2,dtemp,mae,0.019232043996453285,7304
redmere_2,dtemp,rmse,0.03088349848985672,7304
redmere_2,dtemp,bias,0.010199221782386303,7304
redmere_2,dtemp,r2,-8.50774097442627,7304
redmere_2,dtemp,mmd,0.014435298338959455,7304
redmere_2,dtemp,kl,0.2315140629747381,7304
redmere_2,dtemp,wasserstein,0.011429260936238143,7304
redmere_2,f,mae,0.028575755655765533,7304
redmere_2,f,rmse,0.05356026068329811,7304
redmere_2,f,bias,0.0027959346771240234,7304
redmere_2,f,r2,-0.010931849479675293,7304
redmere_2,f,mmd,0.005920095533682686,7304
redmere_2,f,kl,4.1377367503411575,7304
redmere_2,f,wasserstein,0.026389356891613973,7304
