site,target,metric,value,n
redmere_2,nee,mae,1.369072675704956,7304
redmere_2,nee,rmse,2.32479190826416,7304
redmere_2,nee,bias,0.03239668905735016,7304
redmere_2,nee,r2,-0.04176032543182373,7304
redmere_2,nee,mmd,0.11672756217976292,7304
redmere_2,nee,kl,0.08874494347684064,7304
redmere_2,nee,wasserstein,0.3701066448129329,7304
redmere_2,nee_mean,mae,0.8530377149581909,7304
redmere_2,nee_mean,rmse,1.5965654850006104,7304
redmere_2,nee_mean,bias,0.014682715758681297,7304
redmere_2,nee_mean,r2,0.5086702108383179,7304
redmere_2,nee_mean,mmd,0.014577055897000176,7304
redmere_2,nee_mean,kl,0.04316600671081095,7304
redmere_2,nee_mean,wasserstein,0.03937187352442047,7304
redmere_2,f,mae,0.028434591367840767,7304
redmere_2,f,rmse,0.05321884900331497,7304
redmere_2,f,bias,0.0004894239827990532,7304
redmere_2,f,r2,0.0019150376319885254,7304
redmere_2,f,mmd,0.005132762705475742,7304
redmere_2,f,kl,2.689401301402304,7304
redmere_2,f,wasserstein,0.025937104449491568,7304
