site,target,metric,value,n
woodwalton,nee,mae,0.6723810434341431,17164
woodwalton,nee,rmse,1.3218891620635986,17164
woodwalton,nee,bias,0.05243746563792229,17164
woodwalton,nee,r2,0.727246880531311,17164
woodwalton,nee,mmd,0.02092215359924663,17164
woodwalton,nee,kl,0.03836548347774998,17164
woodwalton,nee,wasserstein,0.06288467503869644,17164
woodwalton,nee_mean,mae,0.5642066597938538,17164
woodwalton,nee_mean,rmse,1.2437800168991089,17164
woodwalton,nee_mean,bias,0.0626470074057579,17164
woodwalton,nee_mean,r2,0.758527934551239,17164
woodwalton,nee_mean,mmd,0.01787902989343717,17164
woodwalton,nee_mean,kl,0.03265720503536674,17164
woodwalton,nee_mean,wasserstein,0.06985116735460133,17164
woodwalton,f,mae,0.018806885927915573,17164
woodwalton,f,rmse,0.0414593331515789,17164
woodwalton,f,bias,0.002088233595713973,17164
woodwalton,f,r2,-0.015776395797729492,17164
woodwalton,f,mmd,0.002606708557624832,17164
woodwalton,f,kl,6.185110871392625,17164
woodwalton,f,wasserstein,0.015410912154536235,17164
