site,seed,model,rmse_h0-2,rmse_h2-5,rmse_h5+,covraw_h0-2,covraw_h2-5,covraw_h5+,covfix_h0-2,covfix_h2-5,covfix_h5+,crpsraw_h0-2,crpsraw_h2-5,crpsraw_h5+,crpsfix_h0-2,crpsfix_h2-5,crpsfix_h5+,pitksraw_h0-2,pitksraw_h2-5,pitksraw_h5+,pitksfix_h0-2,pitksfix_h2-5,pitksfix_h5+,cov50raw_h0-2,cov50raw_h2-5,cov50raw_h5+,cov50fix_h0-2,cov50fix_h2-5,cov50fix_h5+,cov95raw_h0-2,cov95raw_h2-5,cov95raw_h5+,cov95fix_h0-2,cov95fix_h2-5,cov95fix_h5+,sharpraw_h0-2,sharpraw_h2-5,sharpraw_h5+,sharpfix_h0-2,sharpfix_h2-5,sharpfix_h5+
woodwalton,4,WN-SS (ALD),1.0761576558752413,1.6916633619614494,2.0534105072140494,0.72125,0.7274490785645005,0.720164609053498,0.96125,0.92725509214355,0.9127572016460904,0.5190734618861336,0.8576316332484902,1.0835703133223018,0.6340059668922453,0.8917144043660331,1.075926141006289,0.12375,0.1436178467507274,0.1860905349794238,0.2225,0.1814354995150339,0.2069958847736626,0.49125,0.4733268671193016,0.4954732510288065,0.84375,0.7390882638215325,0.6576131687242799,0.76625,0.7594568380213385,0.7588477366255144,0.975,0.9427740058195926,0.9349794238683128,1.8585942416707983,3.2440667271505674,4.401829215045328,5.609555470641701,6.352021659139605,7.10814539747535
woodwalton,4,WN-SS (Gaussian),2.764236410755503,6.41679679286411,10.14846340592512,0.84125,0.7439379243452958,0.6460905349794238,,,,1.3337079534000835,3.2173348172937266,5.869412474521988,,,,0.10375,0.1220465567410281,0.1679012345679011,,,,0.59125,0.4616876818622696,0.3621399176954732,,,,0.8725,0.7943743937924346,0.6905349794238683,,,,7.397588003429584,12.370028384515129,16.166150860626388,,,
woodwalton,4,WN-SS (beta-NLL),1.2549844425589165,2.418548745768515,5.591108943823958,0.80375,0.7167798254122212,0.5901234567901235,,,,0.6781982361473763,1.3802991932403226,2.9430672699464786,,,,0.09125,0.1239864209505334,0.2448971193415637,,,,0.5875,0.4820562560620756,0.4090534979423868,,,,0.83125,0.7575169738118331,0.6320987654320988,,,,3.751543098791037,6.360966555906097,7.582981476154591,,,
woodwalton,4,WN-SS (Student-t),1.3147746657352808,2.539579664515612,3.574611201729626,0.86,0.8186226964112512,0.7481481481481481,,,,0.6584482871375633,1.2372374606933128,1.915424712684804,,,,0.15625,0.1376818622696411,0.1923868312757201,,,,0.66875,0.5606207565470417,0.479835390946502,,,,0.88875,0.8612997090203686,0.7868312757201646,,,,4.434377959467471,7.4326888888825,9.30087922341401,,,
woodwalton,4,WN-SS (mixture),1.1257411351434776,1.799025662504277,2.3155218173407675,0.875,0.8574199806013579,0.8658436213991769,,,,0.5433171398489529,0.9426952337106757,1.2356946150984052,,,,0.09875,0.0856741028128031,0.1297942386831275,,,,0.5475,0.5324927255092143,0.5786008230452675,,,,0.905,0.8913676042677012,0.9045267489711936,,,,3.1604722636460787,5.487015896042669,7.3162700186052,,,
woodwalton,4,WN-SS (+residual),1.16245516294359,1.9963913576240209,2.661166202034281,0.90125,0.9117361784675072,0.9358024691358025,,,,0.573072757804787,0.99988308018019,1.3950928776829867,,,,0.16375,0.1911639185257032,0.2380658436213991,,,,0.67375,0.6711930164888458,0.6246913580246913,,,,0.92875,0.938894277400582,0.9621399176954732,,,,3.695798521736637,6.491839815295192,9.37273399694466,,,
woodwalton,4,"WN-SS (given-diurnal, st-sp)",1.0683689129650298,1.6423455968886589,1.9728182551421345,0.79125,0.7856450048496605,0.7835390946502058,0.9575,0.933074684772066,0.9349794238683128,0.5015426314853927,0.8088109155971441,0.9856899585112248,0.6263601396155744,0.8614269284529983,1.0174904098680582,0.1212499999999999,0.0948690591658584,0.0840329218106996,0.2074999999999999,0.1537051406401552,0.1358436213991769,0.52,0.4830261881668283,0.4880658436213991,0.835,0.7177497575169738,0.679835390946502,0.8325,0.8186226964112512,0.8337448559670781,0.97,0.9524733268671192,0.959670781893004,1.8813946533487176,3.174846399029144,4.376525356142088,5.531777596991508,6.172867043446442,6.95208196061874
woodwalton,4,"WN-SS (given-diurnal, Wiener)",1.0683689129650298,1.6423455968886589,1.9728182551421345,0.755,0.7313288069835111,0.7423868312757201,,,,0.5152771828441955,0.8343836650395055,1.0264008948846366,,,,0.1225,0.1050048496605237,0.1161316872427983,,,,0.53,0.4820562560620756,0.4436213991769547,,,,0.81375,0.7953443258971872,0.7991769547325103,,,,2.0008994448930024,3.422473251018185,3.998537278085517,,,
woodwalton,4,Neural SDE (Gaussian),1.390342783834065,2.6242947378572743,3.526764956244421,0.96,0.9524733268671192,0.9160493827160494,,,,0.7596269630655209,1.4249540344094678,2.063737438112557,,,,0.15125,0.1029679922405431,0.1766255144032921,,,,0.7475,0.6430649854510184,0.5555555555555556,,,,0.9675,0.9747817652764308,0.9465020576131687,,,,6.434627022811211,11.020258742861746,14.632697801709847,,,
woodwalton,4,Neural SDE (Student-t),1.1660962268786044,2.0372204150765394,3.171305045868541,0.8525,0.8011639185257032,0.7654320987654321,,,,0.5847454739936621,1.099609123301303,1.7593195746153962,,,,0.11375,0.0869156159068865,0.1499999999999999,,,,0.65875,0.5577109602327837,0.5448559670781893,,,,0.8775,0.8234723569350145,0.7917695473251029,,,,3.4940794132854784,6.007701828972473,8.257457679762148,,,
