model,site,seed,is_point,crps,cov90,cov95,pit_ks,rmse
Neural SDE,redmere_2,42,False,0.7360424792697711,0.82434282584885,0.8611719605695509,0.11760836479793335,2.1189048290252686
Neural SDE,great_fen,0,False,0.980348061435083,0.8933714001986097,0.9214250248262165,0.1371280331439265,2.8965048789978027
Neural SDE,great_fen,1,False,1.3592460093681111,0.9376861966236345,0.9560575968222443,0.13140291456530348,5.957188606262207
Neural SDE,great_fen,42,False,0.9112583899438863,0.86233862959285,0.8925024826216484,0.07320840652350713,2.5625784397125244
Mean-Var Gaussian,woodwalton,0,False,0.560123945608783,0.5845956653460732,0.6214751806105803,0.2044458175138657,2.055030584335327
Mean-Var Gaussian,woodwalton,1,False,0.5050207973226462,0.88126310883244,0.9011302726637147,0.21215650214918902,1.4874649047851562
Mean-Var Gaussian,woodwalton,42,False,0.6430410489934857,0.9443020274994174,0.955663015614076,0.22354252480415543,2.3551769256591797
Mean-Var Gaussian,rosedene,0,False,0.7521862518362574,0.8888305990080122,0.9118657001144601,0.10191437330927844,2.522714376449585
Mean-Var Gaussian,rosedene,1,False,0.7421968764801106,0.8658908813429989,0.8923120946203739,0.0893595299690737,2.245316982269287
Mean-Var Gaussian,rosedene,42,False,0.7545804736145093,0.8880198397558184,0.9111026325829836,0.11315011465329161,2.515474796295166
Mean-Var Gaussian,redmere_1,0,False,12.716522910976327,0.9190766108574328,0.9383561643835616,0.12913278210960713,300.3740234375
Mean-Var Gaussian,redmere_1,1,False,8.208957094372913,0.9312531709791984,0.9474885844748858,0.1385852377401841,190.32107543945312
Mean-Var Gaussian,redmere_1,42,False,1.412741047358779,0.91324200913242,0.9363267376966007,0.0955676023835817,22.63426971435547
Mean-Var Gaussian,redmere_2,0,False,0.749501885540022,0.8581599123767798,0.8903340635268346,0.11731943179152338,2.4445993900299072
Mean-Var Gaussian,redmere_2,1,False,0.8242415435439612,0.906763417305586,0.9305859802847755,0.14067235419187785,3.239043712615967
Mean-Var Gaussian,redmere_2,42,False,0.8510675903183366,0.9059419496166484,0.9285323110624315,0.15314040146369357,3.370753049850464
Mean-Var Gaussian,great_fen,0,False,0.9139321323614085,0.868545183714002,0.8993296921549155,0.08416894705361311,2.7663791179656982
Mean-Var Gaussian,great_fen,1,False,0.9530858183868998,0.7399453823237339,0.778798411122145,0.08424416831320303,2.781357526779175
Mean-Var Gaussian,great_fen,42,False,0.8911400170712758,0.7913356504468719,0.8321747765640516,0.05937426587082806,2.3616878986358643
Analytical SDE,woodwalton,0,False,0.6340902196911864,0.9566534607317642,0.9671987881612678,0.2564336066673736,2.12575364112854
Analytical SDE,rosedene,0,False,0.7843893968518982,0.910339565051507,0.9305131629149179,0.1419712646447414,2.325254201889038
Analytical SDE,redmere_1,0,False,0.6565988045812102,0.9535768645357686,0.9690512430238457,0.15514193123299114,2.011859178543091
Analytical SDE,redmere_2,0,False,0.773452169842891,0.9212760131434831,0.9372946330777656,0.1620973550788457,2.2677841186523438
Analytical SDE,great_fen,0,False,0.9071202578316488,0.8871648460774578,0.9124875868917577,0.09329223638615458,2.424988269805908
Random Forest,woodwalton,0,True,,,,,1.567502737045288
Random Forest,woodwalton,1,True,,,,,1.5397156476974487
Random Forest,woodwalton,42,True,,,,,1.5469738245010376
Random Forest,rosedene,0,True,,,,,1.617567539215088
Random Forest,rosedene,1,True,,,,,1.60930597782135
Random Forest,rosedene,42,True,,,,,1.6161266565322876
Random Forest,redmere_1,0,True,,,,,1.2821708917617798
Random Forest,redmere_1,1,True,,,,,1.271510362625122
Random Forest,redmere_1,42,True,,,,,1.2968686819076538
Random Forest,redmere_2,0,True,,,,,1.5234999656677246
Random Forest,redmere_2,1,True,,,,,1.5428895950317383
Random Forest,redmere_2,42,True,,,,,1.5432854890823364
Random Forest,great_fen,0,True,,,,,1.5821152925491333
Random Forest,great_fen,1,True,,,,,1.5791903734207153
Random Forest,great_fen,42,True,,,,,1.575331687927246
XGBoost,woodwalton,0,True,,,,,2.3056743144989014
XGBoost,woodwalton,1,True,,,,,2.3056743144989014
XGBoost,woodwalton,42,True,,,,,2.3056743144989014
XGBoost,rosedene,0,True,,,,,1.7272568941116333
XGBoost,rosedene,1,True,,,,,1.7272568941116333
XGBoost,rosedene,42,True,,,,,1.7272568941116333
XGBoost,redmere_1,0,True,,,,,1.347701907157898
XGBoost,redmere_1,1,True,,,,,1.347701907157898
XGBoost,redmere_1,42,True,,,,,1.347701907157898
XGBoost,redmere_2,0,True,,,,,1.6705604791641235
XGBoost,redmere_2,1,True,,,,,1.6705604791641235
XGBoost,redmere_2,42,True,,,,,1.6705604791641235
XGBoost,great_fen,0,True,,,,,1.610469102859497
XGBoost,great_fen,1,True,,,,,1.610469102859497
XGBoost,great_fen,42,True,,,,,1.610469102859497
