site,target,metric,value,n
redmere_2,nee,mae,1.6275125741958618,7304
redmere_2,nee,rmse,2.6315464973449707,7304
redmere_2,nee,bias,0.04997231811285019,7304
redmere_2,nee,r2,-0.33481693267822266,7304
redmere_2,nee,mmd,0.1784061688977403,7304
redmere_2,nee,kl,0.15245536790999153,7304
redmere_2,nee,wasserstein,0.5586990065329995,7304
redmere_2,nee_mean,mae,0.860466480255127,7304
redmere_2,nee_mean,rmse,1.5990773439407349,7304
redmere_2,nee_mean,bias,-0.0016212849877774715,7304
redmere_2,nee_mean,r2,0.5071229934692383,7304
redmere_2,nee_mean,mmd,0.017221867273973044,7304
redmere_2,nee_mean,kl,0.033759328163264685,7304
redmere_2,nee_mean,wasserstein,0.04282280370536485,7304
redmere_2,f,mae,0.02868221513926983,7304
redmere_2,f,rmse,0.0533025786280632,7304
redmere_2,f,bias,-5.404287367127836e-05,7304
redmere_2,f,r2,-0.0012279748916625977,7304
redmere_2,f,mmd,0.005027163154778809,7304
redmere_2,f,kl,4.546230065293349,7304
redmere_2,f,wasserstein,0.025135428400418977,7304
