site,target,metric,value,n
redmere_1,nee,mae,1.6336132287979126,3942
redmere_1,nee,rmse,11.583369255065918,3942
redmere_1,nee,bias,-0.21608522534370422,3942
redmere_1,nee,r2,-19.024187088012695,3942
redmere_1,nee,mmd,0.0744224563630387,3942
redmere_1,nee,kl,0.059243500189677896,3942
redmere_1,nee,wasserstein,0.6461240431102033,3942
redmere_1,nee_mean,mae,1.1052274703979492,3942
redmere_1,nee_mean,rmse,11.459664344787598,3942
redmere_1,nee_mean,bias,-0.16605591773986816,3942
redmere_1,nee_mean,r2,-18.598772048950195,3942
redmere_1,nee_mean,mmd,0.012246031449203568,3942
redmere_1,nee_mean,kl,0.022918760935085165,3942
redmere_1,nee_mean,wasserstein,0.3577258628781276,3942
redmere_1,f,mae,0.03684091940522194,3942
redmere_1,f,rmse,0.3819887340068817,3942
redmere_1,f,bias,-0.005535195581614971,3942
redmere_1,f,r2,-85.83858489990234,3942
redmere_1,f,mmd,0.0018911051495153403,3942
redmere_1,f,kl,2.222234665975322,3942
redmere_1,f,wasserstein,0.03195453670444912,3942
