site,target,metric,value,n
rosedene,nee,mae,1.3010179996490479,20968
rosedene,nee,rmse,2.159514904022217,20968
rosedene,nee,bias,0.0103559335693717,20968
rosedene,nee,r2,0.504498302936554,20968
rosedene,nee,mmd,0.058645352846642525,20968
rosedene,nee,kl,0.038584136902518405,20968
rosedene,nee,wasserstein,0.2067796233809598,20968
rosedene,nee_mean,mae,0.9071661829948425,20968
rosedene,nee_mean,rmse,1.7803024053573608,20968
rosedene,nee_mean,bias,0.0366532988846302,20968
rosedene,nee_mean,r2,0.6632401943206787,20968
rosedene,nee_mean,mmd,0.019764838523446383,20968
rosedene,nee_mean,kl,0.0049521690284562445,20968
rosedene,nee_mean,wasserstein,0.039019443134660804,20968
rosedene,dtemp,mae,0.009947508573532104,20968
rosedene,dtemp,rmse,0.013772379606962204,20968
rosedene,dtemp,bias,0.0035473278257995844,20968
rosedene,dtemp,r2,-0.6978362798690796,20968
rosedene,dtemp,mmd,0.0038909612916282295,20968
rosedene,dtemp,kl,0.5642279499881849,20968
rosedene,dtemp,wasserstein,0.004785170325854401,20968
rosedene,f,mae,0.030238870531320572,20968
rosedene,f,rmse,0.05934341251850128,20968
rosedene,f,bias,0.0012217768235132098,20968
rosedene,f,r2,-0.000469207763671875,20968
rosedene,f,mmd,0.0054482210948294425,20968
rosedene,f,kl,5.334508423551267,20968
rosedene,f,wasserstein,0.02913233325374431,20968
