site,target,metric,value,n
great_fen,nee,mae,1.8730604648590088,8056
great_fen,nee,rmse,2.7302284240722656,8056
great_fen,nee,bias,-0.07106254249811172,8056
great_fen,nee,r2,-0.024132132530212402,8056
great_fen,nee,mmd,0.08920258330466163,8056
great_fen,nee,kl,0.07432555940440994,8056
great_fen,nee,wasserstein,0.5030681896213046,8056
great_fen,nee_mean,mae,1.1258172988891602,8056
great_fen,nee_mean,rmse,1.8411189317703247,8056
great_fen,nee_mean,bias,0.04504568874835968,8056
great_fen,nee_mean,r2,0.5342833995819092,8056
great_fen,nee_mean,mmd,0.012341785516022823,8056
great_fen,nee_mean,kl,0.005237216440246499,8056
great_fen,nee_mean,wasserstein,0.04755322363915693,8056
great_fen,E0,mae,18.22492218017578,8056
great_fen,E0,rmse,22.96933937072754,8056
great_fen,E0,bias,2.825599193572998,8056
great_fen,E0,r2,-22.72134017944336,8056
great_fen,E0,mmd,0.3267377581601594,8056
great_fen,E0,kl,1.0315628752798904,8056
great_fen,E0,wasserstein,14.685327834855716,8056
great_fen,rb,mae,1.3729779720306396,8056
great_fen,rb,rmse,1.6387971639633179,8056
great_fen,rb,bias,-1.2684016227722168,8056
great_fen,rb,r2,-0.27327895164489746,8056
great_fen,rb,mmd,0.409381971227097,8056
great_fen,rb,kl,1.7236561388301472,8056
great_fen,rb,wasserstein,1.2684016282473207,8056
great_fen,dtemp,mae,0.010237903334200382,8056
great_fen,dtemp,rmse,0.013913335278630257,8056
great_fen,dtemp,bias,-0.0008813700405880809,8056
great_fen,dtemp,r2,-0.48420417308807373,8056
great_fen,dtemp,mmd,0.0009765625,8056
great_fen,dtemp,kl,0.3507941899638291,8056
great_fen,dtemp,wasserstein,0.002588790892502575,8056
great_fen,f,mae,0.037527237087488174,8056
great_fen,f,rmse,0.06137063354253769,8056
great_fen,f,bias,0.0015015224926173687,8056
great_fen,f,r2,0.003126382827758789,8056
great_fen,f,mmd,0.00647778279366289,8056
great_fen,f,kl,12.936025006036866,8056
great_fen,f,wasserstein,0.03655220445798024,8056
