site,target,metric,value,n
redmere_2,nee,mae,1.4532406330108643,7304
redmere_2,nee,rmse,2.385796546936035,7304
redmere_2,nee,bias,-0.005315836984664202,7304
redmere_2,nee,r2,-0.09715104103088379,7304
redmere_2,nee,mmd,0.13898593637962808,7304
redmere_2,nee,kl,0.11799115135141422,7304
redmere_2,nee,wasserstein,0.4450715261928203,7304
redmere_2,nee_mean,mae,0.8700175881385803,7304
redmere_2,nee_mean,rmse,1.6010262966156006,7304
redmere_2,nee_mean,bias,0.06346321851015091,7304
redmere_2,nee_mean,r2,0.5059208273887634,7304
redmere_2,nee_mean,mmd,0.016918082167060953,7304
redmere_2,nee_mean,kl,0.04006500244930224,7304
redmere_2,nee_mean,wasserstein,0.0678108925600912,7304
redmere_2,f,mae,0.02900058589875698,7304
redmere_2,f,rmse,0.05336754024028778,7304
redmere_2,f,bias,0.002115441020578146,7304
redmere_2,f,r2,-0.0036698579788208008,7304
redmere_2,f,mmd,0.005756751036402146,7304
redmere_2,f,kl,3.126723729287644,7304
redmere_2,f,wasserstein,0.024704774801876276,7304
