site,target,metric,value,n
rosedene,nee,mae,1.1624313592910767,20968
rosedene,nee,rmse,2.004127264022827,20968
rosedene,nee,bias,0.03233002498745918,20968
rosedene,nee,r2,0.5732403993606567,20968
rosedene,nee,mmd,0.047061232328123086,20968
rosedene,nee,kl,0.027671420859144737,20968
rosedene,nee,wasserstein,0.14487019906677562,20968
rosedene,nee_mean,mae,0.9108403325080872,20968
rosedene,nee_mean,rmse,1.781620979309082,20968
rosedene,nee_mean,bias,0.0751599669456482,20968
rosedene,nee_mean,r2,0.6627411842346191,20968
rosedene,nee_mean,mmd,0.024862219704668134,20968
rosedene,nee_mean,kl,0.009459864447118523,20968
rosedene,nee_mean,wasserstein,0.07853309880588204,20968
rosedene,dtemp,mae,0.017186040058732033,20968
rosedene,dtemp,rmse,0.023062625899910927,20968
rosedene,dtemp,bias,0.010293092578649521,20968
rosedene,dtemp,r2,-3.7609691619873047,20968
rosedene,dtemp,mmd,0.013806362808201848,20968
rosedene,dtemp,kl,0.35636488016582873,20968
rosedene,dtemp,wasserstein,0.010345675759117738,20968
rosedene,f,mae,0.030361345037817955,20968
rosedene,f,rmse,0.059387363493442535,20968
rosedene,f,bias,0.002505331998690963,20968
rosedene,f,r2,-0.0019516944885253906,20968
rosedene,f,mmd,0.00583899450346748,20968
rosedene,f,kl,5.206190003120402,20968
rosedene,f,wasserstein,0.02799540081822655,20968
