site,target,metric,value,n
redmere_1,nee,mae,15.850805282592773,3942
redmere_1,nee,rmse,365.1059265136719,3942
redmere_1,nee,bias,-1.5708028078079224,3942
redmere_1,nee,r2,-19893.037109375,3942
redmere_1,nee,mmd,0.06986006236906023,3942
redmere_1,nee,kl,0.07198750400400049,3942
redmere_1,nee,wasserstein,14.874082107411525,3942
redmere_1,nee_mean,mae,0.9203252792358398,3942
redmere_1,nee_mean,rmse,2.248492479324341,3942
redmere_1,nee_mean,bias,-0.12665824592113495,3942
redmere_1,nee_mean,r2,0.24548470973968506,3942
redmere_1,nee_mean,mmd,0.01646818550199224,3942
redmere_1,nee_mean,kl,0.06509951761770402,3942
redmere_1,nee_mean,wasserstein,0.22607465725125622,3942
redmere_1,dtemp,mae,1.340859293937683,3942
redmere_1,dtemp,rmse,33.126060485839844,3942
redmere_1,dtemp,bias,1.3104138374328613,3942
redmere_1,dtemp,r2,-10718851.0,3942
redmere_1,dtemp,mmd,0.011309799630762177,3942
redmere_1,dtemp,kl,0.21682544100677753,3942
redmere_1,dtemp,wasserstein,1.330785654514607,3942
redmere_1,f,mae,0.030677512288093567,3942
redmere_1,f,rmse,0.07494975626468658,3942
redmere_1,f,bias,-0.004221941344439983,3942
redmere_1,f,r2,-2.34312105178833,3942
redmere_1,f,mmd,0.005315317640887998,3942
redmere_1,f,kl,1.4905483773399384,3942
redmere_1,f,wasserstein,0.02061163905672633,3942
