site,target,metric,value,n
woodwalton,nee,mae,0.6679919362068176,17164
woodwalton,nee,rmse,1.3542695045471191,17164
woodwalton,nee,bias,0.04109586775302887,17164
woodwalton,nee,r2,0.7137206792831421,17164
woodwalton,nee,mmd,0.01852012225553561,17164
woodwalton,nee,kl,0.01715135405535744,17164
woodwalton,nee,wasserstein,0.0511145553418348,17164
woodwalton,nee_mean,mae,0.5467366576194763,17164
woodwalton,nee_mean,rmse,1.2338296175003052,17164
woodwalton,nee_mean,bias,0.033997226506471634,17164
woodwalton,nee_mean,r2,0.7623761296272278,17164
woodwalton,nee_mean,mmd,0.017317643320826824,17164
woodwalton,nee_mean,kl,0.03658620874949674,17164
woodwalton,nee_mean,wasserstein,0.06406982790416521,17164
woodwalton,dtemp,mae,0.013725074008107185,17164
woodwalton,dtemp,rmse,0.017984118312597275,17164
woodwalton,dtemp,bias,-0.007238117977976799,17164
woodwalton,dtemp,r2,-0.7131087779998779,17164
woodwalton,dtemp,mmd,0.010625026927240695,17164
woodwalton,dtemp,kl,1.284177790475873,17164
woodwalton,dtemp,wasserstein,0.007469886271585163,17164
woodwalton,f,mae,0.018224555999040604,17164
woodwalton,f,rmse,0.04112765192985535,17164
woodwalton,f,bias,0.001133240875788033,17164
woodwalton,f,r2,0.0004113912582397461,17164
woodwalton,f,mmd,0.0018593196059238058,17164
woodwalton,f,kl,3.784817863090577,17164
woodwalton,f,wasserstein,0.015516633689909716,17164
