site,target,metric,value,n
redmere_2,nee,mae,1.3693736791610718,7304
redmere_2,nee,rmse,2.2082149982452393,7304
redmere_2,nee,bias,-0.03964347019791603,7304
redmere_2,nee,r2,0.06009858846664429,7304
redmere_2,nee,mmd,0.12522510287203897,7304
redmere_2,nee,kl,0.1087061546120816,7304
redmere_2,nee,wasserstein,0.3552649534893453,7304
redmere_2,nee_mean,mae,0.848940372467041,7304
redmere_2,nee_mean,rmse,1.592847466468811,7304
redmere_2,nee_mean,bias,0.04776401072740555,7304
redmere_2,nee_mean,r2,0.5109559297561646,7304
redmere_2,nee_mean,mmd,0.013441044539551566,7304
redmere_2,nee_mean,kl,0.041642142163110324,7304
redmere_2,nee_mean,wasserstein,0.04789166503062098,7304
redmere_2,dtemp,mae,0.01162176113575697,7304
redmere_2,dtemp,rmse,0.016994142904877663,7304
redmere_2,dtemp,bias,-0.0012564462376758456,7304
redmere_2,dtemp,r2,-1.8788752555847168,7304
redmere_2,dtemp,mmd,0.0019834078136318264,7304
redmere_2,dtemp,kl,0.28063454793484954,7304
redmere_2,dtemp,wasserstein,0.002421620084771641,7304
redmere_2,f,mae,0.028298012912273407,7304
redmere_2,f,rmse,0.05309491604566574,7304
redmere_2,f,bias,0.0015921337762847543,7304
redmere_2,f,r2,0.006558239459991455,7304
redmere_2,f,mmd,0.005393242684173467,7304
redmere_2,f,kl,4.598359346931997,7304
redmere_2,f,wasserstein,0.025902276751074132,7304
