site,target,metric,value,n
woodwalton,nee,mae,0.8812117576599121,17164
woodwalton,nee,rmse,1.4764689207077026,17164
woodwalton,nee,bias,0.20173607766628265,17164
woodwalton,nee,r2,0.6597263813018799,17164
woodwalton,nee,mmd,0.03913262748103347,17164
woodwalton,nee,kl,0.05328645165057395,17164
woodwalton,nee,wasserstein,0.20243200337261608,17164
woodwalton,nee_mean,mae,0.5970853567123413,17164
woodwalton,nee_mean,rmse,1.2666348218917847,17164
woodwalton,nee_mean,bias,0.19473092257976532,17164
woodwalton,nee_mean,r2,0.749572217464447,17164
woodwalton,nee_mean,mmd,0.026420257284224157,17164
woodwalton,nee_mean,kl,0.03420657743103014,17164
woodwalton,nee_mean,wasserstein,0.19765243743529132,17164
woodwalton,dtemp,mae,0.022110331803560257,17164
woodwalton,dtemp,rmse,0.02946002595126629,17164
woodwalton,dtemp,bias,0.014578491449356079,17164
woodwalton,dtemp,r2,-3.5969834327697754,17164
woodwalton,dtemp,mmd,0.020016553703876595,17164
woodwalton,dtemp,kl,0.46260158861704986,17164
woodwalton,dtemp,wasserstein,0.014585049261202479,17164
woodwalton,f,mae,0.019902843981981277,17164
woodwalton,f,rmse,0.04222115874290466,17164
woodwalton,f,bias,0.006491031032055616,17164
woodwalton,f,r2,-0.05344963073730469,17164
woodwalton,f,mmd,0.008421966948564619,17164
woodwalton,f,kl,1.41525032197136,17164
woodwalton,f,wasserstein,0.014263492097600276,17164
