site,target,metric,value,n
redmere_2,nee,mae,1.5012317895889282,7304
redmere_2,nee,rmse,2.3867084980010986,7304
redmere_2,nee,bias,-0.07931172847747803,7304
redmere_2,nee,r2,-0.09799003601074219,7304
redmere_2,nee,mmd,0.14966238492067419,7304
redmere_2,nee,kl,0.13304556024219644,7304
redmere_2,nee,wasserstein,0.4315495853411004,7304
redmere_2,nee_mean,mae,0.8435555696487427,7304
redmere_2,nee_mean,rmse,1.5947489738464355,7304
redmere_2,nee_mean,bias,0.049942318350076675,7304
redmere_2,nee_mean,r2,0.5097875595092773,7304
redmere_2,nee_mean,mmd,0.01295556558732578,7304
redmere_2,nee_mean,kl,0.04116011298566987,7304
redmere_2,nee_mean,wasserstein,0.05037839690081577,7304
redmere_2,dtemp,mae,0.01588449627161026,7304
redmere_2,dtemp,rmse,0.022527538239955902,7304
redmere_2,dtemp,bias,0.002572715515270829,7304
redmere_2,dtemp,r2,-4.0588507652282715,7304
redmere_2,dtemp,mmd,0.003201874279444336,7304
redmere_2,dtemp,kl,0.3367139865330985,7304
redmere_2,dtemp,wasserstein,0.007336954889088029,7304
redmere_2,f,mae,0.028118519112467766,7304
redmere_2,f,rmse,0.05315830186009407,7304
redmere_2,f,bias,0.001664743758738041,7304
redmere_2,f,r2,0.004184901714324951,7304
redmere_2,f,mmd,0.005524271728019903,7304
redmere_2,f,kl,4.687235555831647,7304
redmere_2,f,wasserstein,0.026783894172925295,7304
