site,target,metric,value,n
redmere_2,nee,mae,1.522603988647461,7304
redmere_2,nee,rmse,2.403956174850464,7304
redmere_2,nee,bias,0.1156071349978447,7304
redmere_2,nee,r2,-0.11391675472259521,7304
redmere_2,nee,mmd,0.14054062749390084,7304
redmere_2,nee,kl,0.12206702856218231,7304
redmere_2,nee,wasserstein,0.5529779264013446,7304
redmere_2,nee_mean,mae,0.8507437109947205,7304
redmere_2,nee_mean,rmse,1.6015874147415161,7304
redmere_2,nee_mean,bias,0.06962266564369202,7304
redmere_2,nee_mean,r2,0.5055744647979736,7304
redmere_2,nee_mean,mmd,0.012460742339037935,7304
redmere_2,nee_mean,kl,0.034316456297133965,7304
redmere_2,nee_mean,wasserstein,0.06962266383026547,7304
redmere_2,dtemp,mae,0.012735423631966114,7304
redmere_2,dtemp,rmse,0.020670823752880096,7304
redmere_2,dtemp,bias,0.0032833507284522057,7304
redmere_2,dtemp,r2,-3.2593164443969727,7304
redmere_2,dtemp,mmd,0.0048460530374216815,7304
redmere_2,dtemp,kl,0.31635010641679256,7304
redmere_2,dtemp,wasserstein,0.004570790183803472,7304
redmere_2,f,mae,0.02835812233388424,7304
redmere_2,f,rmse,0.05338624492287636,7304
redmere_2,f,bias,0.0023207555059343576,7304
redmere_2,f,r2,-0.0043735504150390625,7304
redmere_2,f,mmd,0.006059410959956473,7304
redmere_2,f,kl,6.146625739004516,7304
redmere_2,f,wasserstein,0.02701718665920145,7304
