site,target,metric,value,n
redmere_2,nee,mae,1.3116613626480103,7304
redmere_2,nee,rmse,2.1472315788269043,7304
redmere_2,nee,bias,-0.008003586903214455,7304
redmere_2,nee,r2,0.11129534244537354,7304
redmere_2,nee,mmd,0.11254326730093857,7304
redmere_2,nee,kl,0.07971921960912177,7304
redmere_2,nee,wasserstein,0.30614125576986767,7304
redmere_2,nee_mean,mae,0.8411769866943359,7304
redmere_2,nee_mean,rmse,1.5989691019058228,7304
redmere_2,nee_mean,bias,0.06134432926774025,7304
redmere_2,nee_mean,r2,0.5071897506713867,7304
redmere_2,nee_mean,mmd,0.01370888197399068,7304
redmere_2,nee_mean,kl,0.03502828790066514,7304
redmere_2,nee_mean,wasserstein,0.06134433168817191,7304
redmere_2,E0,mae,91.806884765625,7304
redmere_2,E0,rmse,106.97576141357422,7304
redmere_2,E0,bias,38.789283752441406,7304
redmere_2,E0,r2,-0.21016979217529297,7304
redmere_2,E0,mmd,0.6951938987424334,7304
redmere_2,E0,kl,17.29783122774541,7304
redmere_2,E0,wasserstein,81.00072536332715,7304
redmere_2,rb,mae,1.3435176610946655,7304
redmere_2,rb,rmse,1.5794233083724976,7304
redmere_2,rb,bias,0.773515522480011,7304
redmere_2,rb,r2,0.24337995052337646,7304
redmere_2,rb,mmd,0.5983295512633302,7304
redmere_2,rb,kl,9.991612508084351,7304
redmere_2,rb,wasserstein,1.1726233472339687,7304
redmere_2,dtemp,mae,0.007836288772523403,7304
redmere_2,dtemp,rmse,0.010670984163880348,7304
redmere_2,dtemp,bias,0.003573034889996052,7304
redmere_2,dtemp,r2,-0.13509786128997803,7304
redmere_2,dtemp,mmd,0.005213417115249664,7304
redmere_2,dtemp,kl,3.8945903377632063,7304
redmere_2,dtemp,wasserstein,0.006246689222128197,7304
redmere_2,f,mae,0.02803923189640045,7304
redmere_2,f,rmse,0.05329897254705429,7304
redmere_2,f,bias,0.00204481091350317,7304
redmere_2,f,r2,-0.0010924339294433594,7304
redmere_2,f,mmd,0.00572560517556571,7304
redmere_2,f,kl,14.879874606014747,7304
redmere_2,f,wasserstein,0.027897143379620917,7304
