site,target,metric,value,n
rosedene,nee,mae,1.5098116397857666,20968
rosedene,nee,rmse,2.5186715126037598,20968
rosedene,nee,bias,0.017234772443771362,20968
rosedene,nee,r2,0.32597529888153076,20968
rosedene,nee,mmd,0.07089521752814097,20968
rosedene,nee,kl,0.048567089229685605,20968
rosedene,nee,wasserstein,0.29362907766923096,20968
rosedene,nee_mean,mae,0.9042043089866638,20968
rosedene,nee_mean,rmse,1.7764954566955566,20968
rosedene,nee_mean,bias,0.02084255777299404,20968
rosedene,nee_mean,r2,0.6646789312362671,20968
rosedene,nee_mean,mmd,0.022436377324571842,20968
rosedene,nee_mean,kl,0.007150812711480298,20968
rosedene,nee_mean,wasserstein,0.027158893610786855,20968
