site,target,metric,value,n
rosedene,nee,mae,1.2330951690673828,20968
rosedene,nee,rmse,2.098033905029297,20968
rosedene,nee,bias,0.002310791751369834,20968
rosedene,nee,r2,0.5323104858398438,20968
rosedene,nee,mmd,0.041460800225300354,20968
rosedene,nee,kl,0.02656403899856508,20968
rosedene,nee,wasserstein,0.12368845408318666,20968
rosedene,nee_mean,mae,0.9042277336120605,20968
rosedene,nee_mean,rmse,1.7769801616668701,20968
rosedene,nee_mean,bias,0.0025011259131133556,20968
rosedene,nee_mean,r2,0.6644958853721619,20968
rosedene,nee_mean,mmd,0.02187818776472984,20968
rosedene,nee_mean,kl,0.008809992514398542,20968
rosedene,nee_mean,wasserstein,0.026473691987153783,20968
rosedene,dtemp,mae,0.012933083809912205,20968
rosedene,dtemp,rmse,0.017535148188471794,20968
rosedene,dtemp,bias,-0.000775982509367168,20968
rosedene,dtemp,r2,-1.7523059844970703,20968
rosedene,dtemp,mmd,0.002237585788552656,20968
rosedene,dtemp,kl,0.10309788544425458,20968
rosedene,dtemp,wasserstein,0.0037713504285932127,20968
rosedene,f,mae,0.03014092519879341,20968
rosedene,f,rmse,0.059232670813798904,20968
rosedene,f,bias,8.337094186572358e-05,20968
rosedene,f,r2,0.0032613277435302734,20968
rosedene,f,mmd,0.004979511243742954,20968
rosedene,f,kl,4.988040186314048,20968
rosedene,f,wasserstein,0.02798101959138186,20968
