site,target,metric,value,n
rosedene,nee,mae,1.2774380445480347,20968
rosedene,nee,rmse,2.1460676193237305,20968
rosedene,nee,bias,-0.046899911016225815,20968
rosedene,nee,r2,0.510650098323822,20968
rosedene,nee,mmd,0.05658745736705538,20968
rosedene,nee,kl,0.03307760696394932,20968
rosedene,nee,wasserstein,0.12614975233462086,20968
rosedene,nee_mean,mae,0.9071058630943298,20968
rosedene,nee_mean,rmse,1.7782565355300903,20968
rosedene,nee_mean,bias,0.016766730695962906,20968
rosedene,nee_mean,r2,0.6640137434005737,20968
rosedene,nee_mean,mmd,0.02222350302290093,20968
rosedene,nee_mean,kl,0.009249405424986434,20968
rosedene,nee_mean,wasserstein,0.03703425427213334,20968
rosedene,dtemp,mae,0.016090404242277145,20968
rosedene,dtemp,rmse,0.022549452260136604,20968
rosedene,dtemp,bias,0.0025105292443186045,20968
rosedene,dtemp,r2,-3.551450729370117,20968
rosedene,dtemp,mmd,0.002290242070226284,20968
rosedene,dtemp,kl,0.44872768130768675,20968
rosedene,dtemp,wasserstein,0.008951360316345951,20968
rosedene,f,mae,0.030236858874559402,20968
rosedene,f,rmse,0.05927521735429764,20968
rosedene,f,bias,0.0005588909843936563,20968
rosedene,f,r2,0.001828908920288086,20968
rosedene,f,mmd,0.005039005722790599,20968
rosedene,f,kl,4.274236088383501,20968
rosedene,f,wasserstein,0.027529161220008275,20968
