site,target,metric,value,n
rosedene,nee,mae,1.4582266807556152,20968
rosedene,nee,rmse,2.3321311473846436,20968
rosedene,nee,bias,-0.05616352707147598,20968
rosedene,nee,r2,0.4221186637878418,20968
rosedene,nee,mmd,0.06524586833281609,20968
rosedene,nee,kl,0.043560452232681755,20968
rosedene,nee,wasserstein,0.2357439578100236,20968
rosedene,nee_mean,mae,0.9165287017822266,20968
rosedene,nee_mean,rmse,1.7834652662277222,20968
rosedene,nee_mean,bias,-0.056438133120536804,20968
rosedene,nee_mean,r2,0.6620425581932068,20968
rosedene,nee_mean,mmd,0.022114613050697497,20968
rosedene,nee_mean,kl,0.009132059630226876,20968
rosedene,nee_mean,wasserstein,0.07729372499849642,20968
rosedene,f,mae,0.03055095672607422,20968
rosedene,f,rmse,0.059448838233947754,20968
rosedene,f,bias,-0.0018812712514773011,20968
rosedene,f,r2,-0.004027009010314941,20968
rosedene,f,mmd,0.006059410959956473,20968
rosedene,f,kl,6.008512805379343,20968
rosedene,f,wasserstein,0.02604783944565729,20968
