site,target,metric,value,n
rosedene,nee,mae,1.5146256685256958,20968
rosedene,nee,rmse,2.490462303161621,20968
rosedene,nee,bias,-0.05311990901827812,20968
rosedene,nee,r2,0.34098899364471436,20968
rosedene,nee,mmd,0.0645185196629723,20968
rosedene,nee,kl,0.05993261315024151,20968
rosedene,nee,wasserstein,0.35703976211071975,20968
rosedene,nee_mean,mae,0.9073222279548645,20968
rosedene,nee_mean,rmse,1.7806503772735596,20968
rosedene,nee_mean,bias,0.04309110343456268,20968
rosedene,nee_mean,r2,0.6631085276603699,20968
rosedene,nee_mean,mmd,0.02112133906317048,20968
rosedene,nee_mean,kl,0.005830035627513295,20968
rosedene,nee_mean,wasserstein,0.046431314381403986,20968
rosedene,f,mae,0.030244072899222374,20968
rosedene,f,rmse,0.05935501307249069,20968
rosedene,f,bias,0.0014363703085109591,20968
rosedene,f,r2,-0.0008604526519775391,20968
rosedene,f,mmd,0.005513471577459089,20968
rosedene,f,kl,8.973177443410986,20968
rosedene,f,wasserstein,0.02949770244820665,20968
