site,target,metric,value,n
rosedene,nee,mae,1.226848840713501,20968
rosedene,nee,rmse,2.0752031803131104,20968
rosedene,nee,bias,0.09825514256954193,20968
rosedene,nee,r2,0.5424337387084961,20968
rosedene,nee,mmd,0.02691477382921339,20968
rosedene,nee,kl,0.019810509169484118,20968
rosedene,nee,wasserstein,0.13926035213747562,20968
rosedene,nee_mean,mae,0.9152072668075562,20968
rosedene,nee_mean,rmse,1.7795103788375854,20968
rosedene,nee_mean,bias,0.10229629278182983,20968
rosedene,nee_mean,r2,0.6635397672653198,20968
rosedene,nee_mean,mmd,0.022420432014420615,20968
rosedene,nee_mean,kl,0.010059447898124928,20968
rosedene,nee_mean,wasserstein,0.10427055855980596,20968
rosedene,dtemp,mae,0.03545035421848297,20968
rosedene,dtemp,rmse,0.044020481407642365,20968
rosedene,dtemp,bias,0.025347093120217323,20968
rosedene,dtemp,r2,-16.34552574157715,20968
rosedene,dtemp,mmd,0.034813802533805366,20968
rosedene,dtemp,kl,0.771027517214393,20968
rosedene,dtemp,wasserstein,0.028204212449694337,20968
rosedene,f,mae,0.030506912618875504,20968
rosedene,f,rmse,0.05931701883673668,20968
rosedene,f,bias,0.003409876488149166,20968
rosedene,f,r2,0.00042062997817993164,20968
rosedene,f,mmd,0.006505328415270619,20968
rosedene,f,kl,4.114740692167631,20968
rosedene,f,wasserstein,0.026282189063499994,20968
