site,target,metric,value,n
rosedene,nee,mae,1.4021008014678955,20968
rosedene,nee,rmse,2.32206654548645,20968
rosedene,nee,bias,0.02041771449148655,20968
rosedene,nee,r2,0.42709577083587646,20968
rosedene,nee,mmd,0.05910724700800018,20968
rosedene,nee,kl,0.04154308632220931,20968
rosedene,nee,wasserstein,0.24732337342953617,20968
rosedene,nee_mean,mae,0.9063664078712463,20968
rosedene,nee_mean,rmse,1.7776645421981812,20968
rosedene,nee_mean,bias,0.0440649576485157,20968
rosedene,nee_mean,r2,0.664237380027771,20968
rosedene,nee_mean,mmd,0.02272738109909576,20968
rosedene,nee_mean,kl,0.0064200976049149355,20968
rosedene,nee_mean,wasserstein,0.04747038949739361,20968
