site,target,metric,value,n
woodwalton,nee,mae,0.6823090314865112,17164
woodwalton,nee,rmse,1.3392043113708496,17164
woodwalton,nee,bias,0.06116573140025139,17164
woodwalton,nee,r2,0.720054566860199,17164
woodwalton,nee,mmd,0.012120051445804601,17164
woodwalton,nee,kl,0.03809356282363403,17164
woodwalton,nee,wasserstein,0.06631051521738292,17164
woodwalton,nee_mean,mae,0.5445534586906433,17164
woodwalton,nee_mean,rmse,1.2381315231323242,17164
woodwalton,nee_mean,bias,0.06912189722061157,17164
woodwalton,nee_mean,r2,0.7607161998748779,17164
woodwalton,nee_mean,mmd,0.016119753375852728,17164
woodwalton,nee_mean,kl,0.027305869053125754,17164
woodwalton,nee_mean,wasserstein,0.07505731423231526,17164
woodwalton,dtemp,mae,0.012171332724392414,17164
woodwalton,dtemp,rmse,0.016566120088100433,17164
woodwalton,dtemp,bias,-0.003276990493759513,17164
woodwalton,dtemp,r2,-0.45361125469207764,17164
woodwalton,dtemp,mmd,0.0041432037960149265,17164
woodwalton,dtemp,kl,0.6320297256934918,17164
woodwalton,dtemp,wasserstein,0.005891343305355365,17164
woodwalton,f,mae,0.01815178245306015,17164
woodwalton,f,rmse,0.04127104952931404,17164
woodwalton,f,bias,0.0023040631785988808,17164
woodwalton,f,r2,-0.006571173667907715,17164
woodwalton,f,mmd,0.003469890235242162,17164
woodwalton,f,kl,2.9937822912699934,17164
woodwalton,f,wasserstein,0.015978940780928166,17164
