site,target,metric,value,n
redmere_1,nee,mae,1.8376562595367432,3942
redmere_1,nee,rmse,12.142385482788086,3942
redmere_1,nee,bias,-0.20792058110237122,3942
redmere_1,nee,r2,-21.003568649291992,3942
redmere_1,nee,mmd,0.08856872070475683,3942
redmere_1,nee,kl,0.05444122986562569,3942
redmere_1,nee,wasserstein,0.7953654633251872,3942
redmere_1,nee_mean,mae,0.8783804178237915,3942
redmere_1,nee_mean,rmse,2.194737672805786,3942
redmere_1,nee_mean,bias,0.09181195497512817,3942
redmere_1,nee_mean,r2,0.2811300754547119,3942
redmere_1,nee_mean,mmd,0.00879584156965421,3942
redmere_1,nee_mean,kl,0.05761634818913376,3942
redmere_1,nee_mean,wasserstein,0.14011854976122684,3942
redmere_1,dtemp,mae,0.8446486592292786,3942
redmere_1,dtemp,rmse,20.722949981689453,3942
redmere_1,dtemp,bias,0.8074064254760742,3942
redmere_1,dtemp,r2,-4194804.5,3942
redmere_1,dtemp,mmd,0.01013698217384116,3942
redmere_1,dtemp,kl,0.24921839204390347,3942
redmere_1,dtemp,wasserstein,0.8373465021061215,3942
redmere_1,f,mae,0.029279345646500587,3942
redmere_1,f,rmse,0.07315792143344879,3942
redmere_1,f,bias,0.003060398157685995,3942
redmere_1,f,r2,-2.185182809829712,3942
redmere_1,f,mmd,0.0017263349150062196,3942
redmere_1,f,kl,2.098049000559016,3942
redmere_1,f,wasserstein,0.023610238696612433,3942
