site,seed,model,rmse_h0-2,rmse_h2-5,rmse_h5+,covraw_h0-2,covraw_h2-5,covraw_h5+,covfix_h0-2,covfix_h2-5,covfix_h5+,crpsraw_h0-2,crpsraw_h2-5,crpsraw_h5+,crpsfix_h0-2,crpsfix_h2-5,crpsfix_h5+,pitksraw_h0-2,pitksraw_h2-5,pitksraw_h5+,pitksfix_h0-2,pitksfix_h2-5,pitksfix_h5+,cov50raw_h0-2,cov50raw_h2-5,cov50raw_h5+,cov50fix_h0-2,cov50fix_h2-5,cov50fix_h5+,cov95raw_h0-2,cov95raw_h2-5,cov95raw_h5+,cov95fix_h0-2,cov95fix_h2-5,cov95fix_h5+,sharpraw_h0-2,sharpraw_h2-5,sharpraw_h5+,sharpfix_h0-2,sharpfix_h2-5,sharpfix_h5+
woodwalton,2,WN-SS (ALD),4.915247354293042,12.602193841011827,28.052664264276082,0.45625,0.3006789524733269,0.18930041152263374,0.74375,0.492725509214355,0.24773662551440329,2.3236408071651344,6.632239749664872,16.548772281076978,2.1936570384745595,6.39428911260213,16.28937613146003,0.5262499999999999,0.6498254122211445,0.7662139917695474,0.40625,0.5334044616876819,0.712716049382716,0.20125,0.12415130940834142,0.07736625514403292,0.48875,0.2104752667313288,0.10699588477366255,0.505,0.3705140640155189,0.23209876543209876,0.79125,0.5489815712900097,0.2823045267489712,3.3449641090985387,5.623335299167554,7.602257928130803,6.443131950024515,8.040517103895327,9.553520270372612
woodwalton,2,WN-SS (Gaussian),1.465200803838874,3.097105394696558,5.849380418203567,0.94,0.9233753637245393,0.8617283950617284,,,,0.8478670299218422,1.6985661810044985,3.101504013976513,,,,0.22250000000000003,0.21354025218234723,0.20419753086419756,,,,0.79625,0.7090203685741998,0.6329218106995885,,,,0.95875,0.9398642095053347,0.8814814814814815,,,,7.5848669299753375,13.354846880741409,16.96920286973133,,,
woodwalton,2,WN-SS (beta-NLL),1.9682878253301919,5.1818893648485576,6.110779724515505,0.875,0.8176527643064986,0.7802469135802469,,,,0.8653889412449064,2.0886427970635046,2.6834835891346707,,,,0.17999999999999994,0.19086323957322993,0.20880658436213995,,,,0.6925,0.5994180407371484,0.5522633744855967,,,,0.9,0.8516003879728419,0.8139917695473251,,,,4.989030613727867,8.409406151132211,10.18211570531375,,,
woodwalton,2,WN-SS (Student-t),2.2295749820072186,5.510421512401627,13.015484474636906,0.55625,0.46168768186226966,0.31934156378600825,,,,1.1883417457360308,3.1525541149393503,8.124234446214116,,,,0.38999999999999996,0.4916973811833172,0.6388477366255144,,,,0.31,0.22308438409311349,0.14320987654320988,,,,0.59625,0.5063045586808923,0.36213991769547327,,,,2.559941745052114,4.482269121237482,6.231701862043068,,,
woodwalton,2,WN-SS (mixture),1.14493587445481,1.966713517932716,2.7990366820921113,0.9725,0.9844810863239574,0.9893004115226337,,,,0.7461873597675109,1.3901539882401794,1.9571395574547683,,,,0.23000000000000004,0.23711930164888456,0.2476954732510288,,,,0.85125,0.8574199806013579,0.8518518518518519,,,,0.9825,0.9893307468477207,0.994238683127572,,,,8.409802204706704,14.811177536316945,20.25930549830321,,,
woodwalton,2,WN-SS (+residual),1.6369753178502768,3.8537015672787716,5.753918898452581,0.92875,0.9127061105722599,0.8082304526748971,,,,0.7619407439806397,1.6057499118232486,2.8862480468738827,,,,0.21375,0.23741998060135794,0.28711934156378605,,,,0.74125,0.6789524733268671,0.5530864197530864,,,,0.9425,0.9369544131910766,0.848559670781893,,,,6.376057016666511,11.168460752839216,14.258982675708522,,,
woodwalton,2,"WN-SS (given-diurnal, st-sp)",1.0683689129650298,1.6423455968886587,1.9728182551421343,0.78875,0.7759456838021338,0.7613168724279835,0.96375,0.9379243452958292,0.9374485596707819,0.5114125622215103,0.8275119025455331,1.02413397417262,0.6369620191315138,0.8790115122970988,1.0395515342867157,0.12125000000000002,0.09858389912706111,0.10415637860082305,0.205,0.16169738118331714,0.142880658436214,0.5475,0.49660523763336567,0.5176954732510288,0.84875,0.7322987390882638,0.6864197530864198,0.83125,0.8157129000969933,0.8041152263374486,0.9725,0.9524733268671193,0.9506172839506173,2.1902810661019756,3.7820596422906148,4.897403094672249,5.746177945351227,6.651835681130941,7.408605760406442
woodwalton,2,"WN-SS (given-diurnal, Wiener)",1.0683689129650298,1.6423455968886587,1.9728182551421343,0.855,0.8583899127061105,0.891358024691358,,,,0.5118396247531533,0.8308976221279143,1.0168296778796353,,,,0.15125,0.12179437439379243,0.07855967078189302,,,,0.6075,0.5984481086323957,0.5950617283950618,,,,0.8875,0.8923375363724539,0.9193415637860082,,,,2.7162559544788674,4.831600767138724,6.620713528946286,,,
woodwalton,2,Neural SDE (Gaussian),1.5475186504457275,3.0676540186318575,5.1388586166075845,0.96875,0.9757516973811833,0.9843621399176955,,,,0.9564748652467556,1.8067357607113457,2.7543060690170105,,,,0.3075,0.29039767216294865,0.3225514403292181,,,,0.8225,0.7633365664403492,0.7358024691358025,,,,0.9825,0.9873908826382153,0.9901234567901235,,,,9.171359639620409,16.308793714259515,23.30404747120729,,,
woodwalton,2,Neural SDE (Student-t),1.4345499490641476,2.597793201135176,4.0026687109080115,0.9575,0.9757516973811833,0.9860082304526749,,,,1.0726072188273938,1.8855413922747613,2.6568109439090235,,,,0.29500000000000004,0.3075557710960233,0.308641975308642,,,,0.8275,0.8244422890397672,0.8148148148148148,,,,0.97375,0.9844810863239574,0.9860082304526749,,,,11.203937991631683,19.36468309376942,25.52241385491787,,,
woodwalton,2,Neural SDE (ALD),1.9441808346775133,4.175772111784783,5.568705377734721,0.87875,0.8506304558680893,0.8551440329218107,,,,0.9382348179969191,1.9805671562718046,2.6337581259928577,,,,0.24749999999999994,0.22437439379243462,0.24279835390946503,,,,0.56125,0.4626576139670223,0.47160493827160493,,,,0.91,0.9078564500484966,0.8979423868312757,,,,5.491070657575502,9.685942603222426,12.20561202142449,,,
woodwalton,2,mean-var (Gaussian),1.2312207230400372,2.1925175475570158,3.1461458051189033,0.9425,0.9398642095053347,0.897119341563786,,,,0.6987480881230935,1.2264013673597696,1.7399508880003285,,,,0.1812499999999999,0.1336372453928225,0.06646090534979424,,,,0.77375,0.6595538312318138,0.5037037037037037,,,,0.955,0.9602327837051406,0.9497942386831276,,,,5.751357062797992,9.332703907247796,10.87021455772788,,,
woodwalton,2,mean-var (Student-t),1.0876160621882403,1.740772523484896,2.4433156812554575,0.8825,0.8787584869059166,0.8798353909465021,,,,0.5410808215591902,0.9344226225056792,1.3826174671237348,,,,0.10999999999999999,0.12176527643064988,0.21201646090534979,,,,0.59375,0.5441319107662463,0.51440329218107,,,,0.9125,0.9233753637245393,0.9316872427983539,,,,3.247767995059024,5.84722225220565,8.597105755806583,,,
woodwalton,2,mean-var (ALD),1.1121042366410294,1.8443226044661232,2.4201357931716316,0.94125,0.953443258971872,0.9720164609053498,,,,0.6867962538432312,1.1867548990361836,1.4183854392967516,,,,0.18625000000000003,0.20705140640155184,0.19843621399176947,,,,0.77375,0.7943743937924346,0.7604938271604939,,,,0.955,0.9689621726479146,0.9818930041152263,,,,6.878108629859518,11.884429082342367,13.389575198480681,,,
woodwalton,2,MDN (mixture),1.078228555896408,1.6713018975617988,2.058473964842209,0.90125,0.9214354995150339,0.968724279835391,,,,0.696786465370699,1.1805486545915171,1.4251725988192387,,,,0.20625000000000004,0.2245101842870999,0.23098765432098767,,,,0.75125,0.7817652764306499,0.8271604938271605,,,,0.92625,0.9398642095053347,0.9761316872427983,,,,6.398483281594236,11.49187017989279,14.523783400654793,,,
woodwalton,2,Random Forest,1.701717326269462,1.4999711982890658,1.5237198229112023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
woodwalton,2,XGBoost,2.5333855152130127,2.1920902729034424,2.106559991836548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rosedene,2,WN-SS (ALD),1.5483108837238035,1.645682702940775,2.018073542683575,0.91625,0.9769539078156313,0.9679245283018868,0.97125,0.9859719438877755,0.9735849056603774,0.759759615886107,0.9243025875350581,1.1816940624410794,0.8581425610668668,1.0101054432268546,1.2396140351643183,0.11125000000000002,0.20360721442885774,0.21320754716981138,0.20375000000000001,0.23078156312625253,0.24264150943396223,0.62,0.782565130260521,0.8528301886792453,0.835,0.8907815631262525,0.879245283018868,0.9425,0.9849699398797596,0.9716981132075472,0.98,0.9919839679358717,0.9792452830188679,5.638358581680804,8.777568474983914,11.511103642929413,7.898873924058396,10.386699144387682,12.625493673749688
rosedene,2,WN-SS (Gaussian),1.5523892682038565,1.7339101134967405,2.4951567305434534,0.96625,0.9889779559118237,0.9981132075471698,,,,0.8656405017651432,1.2317727619357932,1.7259737666584833,,,,0.20125,0.24877755511022043,0.2596226415094339,,,,0.81375,0.9118236472945892,0.8981132075471698,,,,0.9775,0.9929859719438878,1.0,,,,7.8717204250940105,13.444825710064332,18.636655707764177,,,
rosedene,2,WN-SS (beta-NLL),1.5575290679519918,1.6127330453002073,1.7467016974216665,0.965,0.9949899799599199,1.0,,,,0.8401314953898953,1.1252810810551277,1.4507850404428202,,,,0.18875,0.24380761523046096,0.2583018867924528,,,,0.81,0.9108216432865731,0.9452830188679245,,,,0.98,0.9979959919839679,1.0,,,,7.398319884892785,12.273059852935656,16.832527796577235,,,
rosedene,2,WN-SS (Student-t),1.5428938598334703,1.5804523786118723,1.846267822855732,0.91625,0.9729458917835672,0.9943396226415094,,,,0.7851485282204294,0.9651191113444657,1.2715306773302844,,,,0.12625,0.18769539078156314,0.2160377358490566,,,,0.68625,0.8406813627254509,0.879245283018868,,,,0.94,0.9849699398797596,0.9981132075471698,,,,5.96865288777789,9.450815605908026,13.532495221603169,,,
rosedene,2,WN-SS (mixture),1.57240384700166,1.6997914149313145,2.237058209655191,0.96125,0.9929859719438878,0.9962264150943396,,,,0.8045625789785931,1.1064139991472646,1.5672667254843955,,,,0.13749999999999998,0.24384769539078155,0.29660377358490564,,,,0.725,0.906813627254509,0.9452830188679245,,,,0.9825,0.996993987975952,1.0,,,,7.6829060654109345,12.819826926089418,18.63272737066982,,,
rosedene,2,WN-SS (+residual),1.7134014909944772,2.1862050707001934,3.6078928606896743,0.90875,0.9619238476953907,0.9566037735849057,,,,0.7799292360425725,1.0324772103923008,1.4896555561513274,,,,0.07250000000000001,0.14372745490981967,0.20905660377358493,,,,0.59625,0.7645290581162325,0.8603773584905661,,,,0.9425,0.9759519038076152,0.9792452830188679,,,,5.535827760981512,9.212717018357267,13.210173364796868,,,
rosedene,2,"WN-SS (given-diurnal, st-sp)",1.549445544759403,1.582468611153506,1.8535893629183162,0.975,0.9909819639278558,0.9981132075471698,0.985,0.9939879759519038,1.0,0.8728059199118562,1.228837639981239,1.660310021351591,0.9414142491187377,1.27429175495007,1.6850520643447071,0.20375000000000001,0.3077955911823647,0.3350943396226415,0.23875000000000002,0.31184368737474955,0.33754716981132077,0.7775,0.8987975951903807,0.9452830188679245,0.86375,0.9398797595190381,0.9490566037735849,0.98,0.996993987975952,1.0,0.9925,0.996993987975952,1.0,8.562581160579807,13.987368778610426,19.598794586571316,9.640367941927163,14.646082946910468,20.026908824329947
rosedene,2,"WN-SS (given-diurnal, Wiener)",1.549445544759403,1.582468611153506,1.8535893629183162,0.93125,0.9799599198396793,0.9735849056603774,,,,0.7456018312418325,0.9246481087496203,1.1935509460748583,,,,0.14749999999999996,0.234749498997996,0.2596226415094339,,,,0.61375,0.8096192384769539,0.8339622641509434,,,,0.95125,0.9839679358717435,0.9811320754716981,,,,5.714881934356875,8.947190756880435,11.596451682857113,,,
rosedene,2,Neural SDE (Gaussian),1.7630094775108742,2.2446997130282145,2.928122647185937,0.97125,0.9959919839679359,1.0,,,,0.9782439107421758,1.4483381677434934,1.9955586902621316,,,,0.18125,0.22781563126252502,0.23547169811320756,,,,0.81875,0.8947895791583166,0.8773584905660378,,,,0.985,0.9959919839679359,1.0,,,,9.000010447615757,15.309202549827914,21.3098630346639,,,
rosedene,2,Neural SDE (Student-t),1.6032072009551992,1.778556400840977,2.4997632595128585,0.92875,0.9839679358717435,0.9962264150943396,,,,0.8114278005453467,1.0684968374746897,1.5060861876600908,,,,0.1275,0.19486973947895792,0.1909433962264151,,,,0.69375,0.8577154308617234,0.8566037735849057,,,,0.955,0.9909819639278558,0.9981132075471698,,,,6.272988004879093,10.819403296334665,15.781874043424175,,,
rosedene,2,Neural SDE (ALD),1.8953823092526687,2.2423455286689347,1.9897362477582148,0.9375,0.9819639278557114,0.9811320754716981,,,,0.8335178624095412,1.0336740583647293,1.27486695168899,,,,0.12374999999999997,0.21274549098196396,0.2337735849056604,,,,0.63125,0.8306613226452906,0.8716981132075472,,,,0.96375,0.9859719438877755,0.9849056603773585,,,,6.1642714769467695,9.579054986237209,13.019815397547944,,,
rosedene,2,mean-var (Gaussian),1.6159516913216776,1.8163891151766374,2.277828260219382,0.99125,0.9979959919839679,1.0,,,,1.1030916379550952,1.6403753007598105,2.2397849085420902,,,,0.25,0.2938877755511022,0.31169811320754715,,,,0.91625,0.966933867735471,0.9867924528301887,,,,0.995,0.9979959919839679,1.0,,,,12.08170268180361,19.963461947521726,28.17596611397727,,,
