site,seed,model,rmse_h0-2,rmse_h2-5,rmse_h5+,covraw_h0-2,covraw_h2-5,covraw_h5+,covfix_h0-2,covfix_h2-5,covfix_h5+,crpsraw_h0-2,crpsraw_h2-5,crpsraw_h5+,crpsfix_h0-2,crpsfix_h2-5,crpsfix_h5+,pitksraw_h0-2,pitksraw_h2-5,pitksraw_h5+,pitksfix_h0-2,pitksfix_h2-5,pitksfix_h5+,cov50raw_h0-2,cov50raw_h2-5,cov50raw_h5+,cov50fix_h0-2,cov50fix_h2-5,cov50fix_h5+,cov95raw_h0-2,cov95raw_h2-5,cov95raw_h5+,cov95fix_h0-2,cov95fix_h2-5,cov95fix_h5+,sharpraw_h0-2,sharpraw_h2-5,sharpraw_h5+,sharpfix_h0-2,sharpfix_h2-5,sharpfix_h5+
woodwalton,3,WN-SS (ALD),1.9654548873940705,4.648690802807043,9.677630966146317,0.50875,0.4277400581959263,0.25925925925925924,0.9,0.7643064985451018,0.5901234567901235,0.9659723985294647,2.3079103284727984,5.059531292437889,0.9698616349487676,2.19220500232551,4.80918176126973,0.365,0.45951503394762366,0.6652263374485596,0.3225,0.3478564500484965,0.4726748971193415,0.29625,0.25897187196896215,0.1037037037037037,0.705,0.521823472356935,0.28641975308641976,0.55625,0.46168768186226966,0.29958847736625516,0.935,0.8050436469447139,0.6419753086419753,2.6121636722404507,4.563230818983033,4.879425745703924,6.290799401773139,7.702136178174491,7.997444607470138
woodwalton,3,WN-SS (Gaussian),6.48766012762584,16.96782171683884,39.9575960964798,0.195,0.07662463627546072,0.012345679012345678,,,,3.6202668634762873,10.442526305216834,27.31151236984169,,,,0.745,0.8742774005819592,0.9654320987654321,,,,0.0675,0.027158098933074686,0.0016460905349794238,,,,0.23,0.09893307468477207,0.01728395061728395,,,,1.5505034657400103,2.5993314215908,3.1117575401239432,,,
woodwalton,3,WN-SS (beta-NLL),2.5308214413399446,6.481327557825379,12.50186769115977,0.3125,0.1930164888457808,0.11934156378600823,,,,1.341838851947382,3.6183242459752685,7.143929638260972,,,,0.5525,0.6752085354025219,0.7648148148148147,,,,0.12375,0.06789524733268672,0.05432098765432099,,,,0.35875,0.23569350145489815,0.14979423868312758,,,,1.5462009963560848,2.709705378379669,2.849893967267662,,,
woodwalton,3,WN-SS (Student-t),2.7098072480666073,6.80992517868531,12.770164076525758,0.21875,0.15615906886517944,0.06666666666666667,,,,1.4595482929088137,3.9273490234419914,8.274625847186384,,,,0.6637500000000001,0.7595247332686712,0.8912345679012346,,,,0.08875,0.06013579049466537,0.015637860082304528,,,,0.255,0.1726479146459748,0.07654320987654321,,,,1.4532769465390591,2.4485622841651637,2.4870930701862144,,,
woodwalton,3,WN-SS (mixture),1.3769612076049584,3.1508004657843522,6.578423742003167,0.7575,0.6508244422890398,0.49794238683127573,,,,0.7018975321067397,1.6273176594726633,3.7058570998815576,,,,0.32499999999999996,0.3429679922405431,0.5423045267489712,,,,0.38125,0.3588748787584869,0.2139917695473251,,,,0.805,0.7070805043646945,0.5646090534979424,,,,3.5834963294379407,6.546446550169201,8.199427322977117,,,
woodwalton,3,WN-SS (+residual),1.1403531499746526,1.8074330476837657,2.6125610066589866,0.42875,0.35984481086323955,0.362962962962963,,,,0.6430319514363794,1.1421561917161431,1.625714356121692,,,,0.28375,0.29358874878758484,0.3494238683127572,,,,0.19375,0.1755577109602328,0.14814814814814814,,,,0.4875,0.41998060135790494,0.4049382716049383,,,,0.820543572162278,1.412643685822748,1.7901181363656258,,,
woodwalton,3,"WN-SS (given-diurnal, st-sp)",1.0683689129650298,1.6423455968886587,1.9728182551421343,0.63125,0.5732298739088264,0.5242798353909465,0.9625,0.930164888457808,0.9037037037037037,0.5298508606476616,0.8819345619268956,1.0933749236523957,0.6351211664892313,0.8798021512784479,1.0291327593990953,0.14874999999999994,0.17816682832201744,0.21551440329218105,0.2074999999999999,0.14266731328806984,0.12938271604938278,0.3925,0.36954413191076624,0.3094650205761317,0.84,0.7216294859359845,0.6304526748971193,0.67,0.6178467507274491,0.5893004115226338,0.9675,0.950533462657614,0.9300411522633745,1.6810548144034108,2.791509510240012,2.9270680153878104,5.681995898794383,6.337274954416704,6.464422206128699
woodwalton,3,"WN-SS (given-diurnal, Wiener)",1.0683689129650298,1.6423455968886587,1.9728182551421343,0.54375,0.48884578079534435,0.4271604938271605,,,,0.5362983980841898,0.8959584328488658,1.1267902893093302,,,,0.19374999999999998,0.21793404461687682,0.28547325102880655,,,,0.3175,0.27449078564500484,0.19835390946502057,,,,0.59,0.530552861299709,0.4740740740740741,,,,0.9415304923607034,1.6467841571379382,1.7648843849784555,,,
woodwalton,3,Neural SDE (Gaussian),2.198149340785535,5.350693101692805,13.020385597182214,0.80625,0.5945683802133851,0.26666666666666666,,,,1.306393808399012,3.4772885123370445,9.526696910436105,,,,0.4325,0.5139767216294859,0.7032921810699588,,,,0.46625,0.24248302618816683,0.08724279835390947,,,,0.85875,0.6750727449078564,0.32839506172839505,,,,7.3219420451391475,12.259936208376944,16.06003264333976,,,
woodwalton,3,Neural SDE (Student-t),1.262268604454207,2.242547444703339,2.7475182568114653,0.78125,0.7458777885548011,0.7604938271604939,,,,0.6166073273698073,1.1372548808846563,1.3993103947810566,,,,0.08125,0.12522793404461685,0.09329218106995886,,,,0.4925,0.4064015518913676,0.35555555555555557,,,,0.81875,0.7982541222114452,0.8329218106995885,,,,2.7425809326013546,4.69718966874322,5.9641384943191404,,,
woodwalton,3,Neural SDE (ALD),1.154357106955085,2.012949283118109,3.2626686176523907,0.68,0.553831231813773,0.38353909465020575,,,,0.5948039157696059,1.1437190912487862,2.090155495459924,,,,0.29875,0.4190494665373423,0.5825514403292181,,,,0.3275,0.27158098933074687,0.19176954732510287,,,,0.74375,0.6488845780795345,0.45185185185185184,,,,2.142912574237213,3.793054587662827,4.612815577931119,,,
woodwalton,3,mean-var (Gaussian),1.1504695602756074,1.8724500282156982,2.5698668781753535,0.94875,0.938894277400582,0.9316872427983539,,,,0.768687514304043,1.3002569393850754,1.763890330420643,,,,0.26625,0.2939088263821533,0.33979423868312764,,,,0.8275,0.7778855480116392,0.697119341563786,,,,0.95875,0.9553831231813773,0.9695473251028807,,,,7.701402060482883,12.694859255780576,15.765237030962886,,,
woodwalton,3,mean-var (Student-t),1.0983451673243303,1.7437455476907193,2.3534714406641855,0.74875,0.7274490785645005,0.6954732510288066,,,,0.5433812158755157,0.9142873573042679,1.260061007405517,,,,0.17500000000000004,0.22908826382153247,0.33094650205761317,,,,0.49375,0.45877788554801163,0.38353909465020575,,,,0.78,0.7662463627546072,0.745679012345679,,,,2.5941472121840343,4.424344022590829,5.052439451908592,,,
woodwalton,3,mean-var (ALD),1.066587933548526,1.671178168692047,2.017314673720759,0.93875,0.9544131910766246,0.9646090534979423,,,,0.6377952000441512,1.0615626774842768,1.329461063867519,,,,0.20125000000000004,0.21420950533462657,0.2458024691358025,,,,0.7725,0.7759456838021338,0.7818930041152263,,,,0.9625,0.9660523763336566,0.9860082304526749,,,,6.08500222367933,10.448444820657032,13.246542406215834,,,
woodwalton,3,MDN (mixture),1.065133235691341,1.6809987572896499,2.114131343310218,0.7425,0.7788554801163918,0.823045267489712,,,,0.5498638811113797,0.9192064839266627,1.1245631356651644,,,,0.10125,0.11786614936954413,0.17872427983539096,,,,0.46375,0.501454898157129,0.5769547325102881,,,,0.81,0.8389912706110573,0.8691358024691358,,,,3.12774189482443,5.380942881097258,6.893136371768139,,,
woodwalton,3,Random Forest,1.686137225872473,1.4809268792784547,1.5225968908029894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
woodwalton,3,XGBoost,2.5333855152130127,2.1920902729034424,2.106559991836548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rosedene,3,WN-SS (ALD),1.5845174822473735,1.8051650445314678,2.0149888681950383,0.88625,0.9649298597194389,0.9905660377358491,0.96625,0.9809619238476954,0.9981132075471698,0.7266649552958561,0.8714175597922835,1.0679417397528652,0.8250031695711998,0.9614029921473676,1.132038573685804,0.08375000000000005,0.15062124248496997,0.219622641509434,0.19375,0.20687374749499,0.2484905660377359,0.5725,0.7565130260521042,0.8320754716981132,0.80625,0.872745490981964,0.8867924528301887,0.92875,0.9779559118236473,0.9943396226415094,0.975,0.9899799599198397,1.0,4.547063848697579,7.502819298025601,10.917717042923815,6.933215941966511,9.21286000149317,12.078512800442722
rosedene,3,WN-SS (Gaussian),1.6214934331803303,1.9555605629095147,2.7779913324291843,0.9275,0.9478957915831663,0.9150943396226415,,,,0.7516120469469376,1.0263905130910866,1.5472838642734905,,,,0.09125000000000005,0.21168336673346688,0.2975471698113208,,,,0.64375,0.7314629258517034,0.6830188679245283,,,,0.955,0.966933867735471,0.939622641509434,,,,4.946758386517409,8.36698349913347,11.637423587715569,,,
rosedene,3,WN-SS (beta-NLL),1.576694174740738,1.7257807453525207,2.0336530867210705,0.92625,0.9759519038076152,0.9849056603773585,,,,0.7165853554796393,0.8766264080046126,1.141151059351379,,,,0.1175,0.17879759519038074,0.23509433962264148,,,,0.68125,0.8156312625250501,0.8660377358490566,,,,0.95375,0.9859719438877755,0.9924528301886792,,,,4.692168034979258,7.856208157539367,11.024988325676826,,,
