site,target,metric,value,n
woodwalton,nee,mae,0.5670414566993713,17164
woodwalton,nee,rmse,1.2532674074172974,17164
woodwalton,nee,bias,0.11135350167751312,17164
woodwalton,nee,r2,0.7548300623893738,17164
woodwalton,nee,mmd,0.019779911230985443,17164
woodwalton,nee,kl,0.034033371561838534,17164
woodwalton,nee,wasserstein,0.11718094860288394,17164
woodwalton,nee_mean,mae,0.5410875082015991,17164
woodwalton,nee_mean,rmse,1.2397712469100952,17164
woodwalton,nee_mean,bias,0.11673669517040253,17164
woodwalton,nee_mean,r2,0.7600820064544678,17164
woodwalton,nee_mean,mmd,0.019094544039883865,17164
woodwalton,nee_mean,kl,0.03073353138257609,17164
woodwalton,nee_mean,wasserstein,0.12338099165163434,17164
woodwalton,dtemp,mae,0.012292828410863876,17164
woodwalton,dtemp,rmse,0.016848284751176834,17164
woodwalton,dtemp,bias,0.0041118222288787365,17164
woodwalton,dtemp,r2,-0.50355064868927,17164
woodwalton,dtemp,mmd,0.006049566256525325,17164
woodwalton,dtemp,kl,1.6440574266347443,17164
woodwalton,dtemp,wasserstein,0.005203806153282921,17164
woodwalton,f,mae,0.01803625002503395,17164
woodwalton,f,rmse,0.041325706988573074,17164
woodwalton,f,bias,0.003891223343089223,17164
woodwalton,f,r2,-0.009238958358764648,17164
woodwalton,f,mmd,0.00540428311063932,17164
woodwalton,f,kl,4.0371924976898566,17164
woodwalton,f,wasserstein,0.016193234787631048,17164
