site,target,metric,value,n
redmere_2,nee,mae,1.5291723012924194,7304
redmere_2,nee,rmse,2.317411184310913,7304
redmere_2,nee,bias,0.056961722671985626,7304
redmere_2,nee,r2,-0.0351560115814209,7304
redmere_2,nee,mmd,0.17713087976962866,7304
redmere_2,nee,kl,0.14424885525708128,7304
redmere_2,nee,wasserstein,0.48622615396775504,7304
redmere_2,nee_mean,mae,0.8791593313217163,7304
redmere_2,nee_mean,rmse,1.6010223627090454,7304
redmere_2,nee_mean,bias,0.07882149517536163,7304
redmere_2,nee_mean,r2,0.5059232711791992,7304
redmere_2,nee_mean,mmd,0.027626752909976172,7304
redmere_2,nee_mean,kl,0.05059894780975727,7304
redmere_2,nee_mean,wasserstein,0.07912807377647721,7304
