site,target,metric,value,n
great_fen,nee,mae,1.508643627166748,8056
great_fen,nee,rmse,2.2227139472961426,8056
great_fen,nee,bias,-0.03713121637701988,8056
great_fen,nee,r2,0.32122617959976196,8056
great_fen,nee,mmd,0.04696487711296302,8056
great_fen,nee,kl,0.02816229118025897,8056
great_fen,nee,wasserstein,0.2083335563904849,8056
great_fen,nee_mean,mae,1.1346055269241333,8056
great_fen,nee_mean,rmse,1.8444257974624634,8056
great_fen,nee_mean,bias,-0.07138422131538391,8056
great_fen,nee_mean,r2,0.5326089859008789,8056
great_fen,nee_mean,mmd,0.01703132419395035,8056
great_fen,nee_mean,kl,0.014936246506219095,8056
great_fen,nee_mean,wasserstein,0.07686270856554692,8056
great_fen,dtemp,mae,0.023168927058577538,8056
great_fen,dtemp,rmse,0.03513970971107483,8056
great_fen,dtemp,bias,-0.015256372280418873,8056
great_fen,dtemp,r2,-8.467329025268555,8056
great_fen,dtemp,mmd,0.02107543149893285,8056
great_fen,dtemp,kl,0.4484671506117961,8056
great_fen,dtemp,wasserstein,0.015256678856054503,8056
great_fen,f,mae,0.037820182740688324,8056
great_fen,f,rmse,0.06148085743188858,8056
great_fen,f,bias,-0.0023794739972800016,8056
great_fen,f,r2,-0.0004576444625854492,8056
great_fen,f,mmd,0.006166665498200727,8056
great_fen,f,kl,8.840101513400281,8056
great_fen,f,wasserstein,0.03261469587052299,8056
