site,target,metric,value,n
redmere_1,nee,mae,1.5326192378997803,3942
redmere_1,nee,rmse,2.7874691486358643,3942
redmere_1,nee,bias,-0.11297956109046936,3942
redmere_1,nee,r2,-0.15959203243255615,3942
redmere_1,nee,mmd,0.08874184288900332,3942
redmere_1,nee,kl,0.06739341165329735,3942
redmere_1,nee,wasserstein,0.4400716924341517,3942
redmere_1,nee_mean,mae,0.9092515110969543,3942
redmere_1,nee_mean,rmse,2.1424639225006104,3942
redmere_1,nee_mean,bias,-0.12857826054096222,3942
redmere_1,nee_mean,r2,0.3149659037590027,3942
redmere_1,nee_mean,mmd,0.025861626380114962,3942
redmere_1,nee_mean,kl,0.0892907453985966,3942
redmere_1,nee_mean,wasserstein,0.2665395035505537,3942
redmere_1,dtemp,mae,1.0684682130813599,3942
redmere_1,dtemp,rmse,26.06692886352539,3942
redmere_1,dtemp,bias,-1.063350796699524,3942
redmere_1,dtemp,r2,-6637252.0,3942
redmere_1,dtemp,mmd,0.04301588767429107,3942
redmere_1,dtemp,kl,0.6315827676245633,3942
redmere_1,dtemp,wasserstein,1.0644903548379023,3942
redmere_1,f,mae,0.030308382585644722,3942
redmere_1,f,rmse,0.07141546159982681,3942
redmere_1,f,bias,-0.004285942763090134,3942
redmere_1,f,r2,-2.035261869430542,3942
redmere_1,f,mmd,0.010271330062481753,3942
redmere_1,f,kl,3.7796586690874125,3942
redmere_1,f,wasserstein,0.019295792044596027,3942
