site,target,metric,value,n
woodwalton,nee,mae,1.1737955808639526,17164
woodwalton,nee,rmse,1.9068164825439453,17164
woodwalton,nee,bias,0.20381970703601837,17164
woodwalton,nee,r2,0.43245869874954224,17164
woodwalton,nee,mmd,0.05115838491823825,17164
woodwalton,nee,kl,0.054487805072990635,17164
woodwalton,nee,wasserstein,0.22128380270695652,17164
woodwalton,nee_mean,mae,0.6529090404510498,17164
woodwalton,nee_mean,rmse,1.3226770162582397,17164
woodwalton,nee_mean,bias,0.2501536011695862,17164
woodwalton,nee_mean,r2,0.7269216179847717,17164
woodwalton,nee_mean,mmd,0.03302988973106574,17164
woodwalton,nee_mean,kl,0.04611794277525778,17164
woodwalton,nee_mean,wasserstein,0.25067800736135915,17164
woodwalton,dtemp,mae,0.03366805613040924,17164
woodwalton,dtemp,rmse,0.040690306574106216,17164
woodwalton,dtemp,bias,0.02674231491982937,17164
woodwalton,dtemp,r2,-7.769779205322266,17164
woodwalton,dtemp,mmd,0.03767051078512873,17164
woodwalton,dtemp,kl,0.9185539552369157,17164
woodwalton,dtemp,wasserstein,0.027573377595234243,17164
woodwalton,f,mae,0.02176363579928875,17164
woodwalton,f,rmse,0.04408923536539078,17164
woodwalton,f,bias,0.008338453248143196,17164
woodwalton,f,r2,-0.14873158931732178,17164
woodwalton,f,mmd,0.011336119888910059,17164
woodwalton,f,kl,0.9815521093002763,17164
woodwalton,f,wasserstein,0.013388345585591691,17164
