site,target,metric,value,n
woodwalton,nee,mae,1.2773751020431519,17164
woodwalton,nee,rmse,1.9977900981903076,17164
woodwalton,nee,bias,-0.06733221560716629,17164
woodwalton,nee,r2,0.37701237201690674,17164
woodwalton,nee,mmd,0.067927275533121,17164
woodwalton,nee,kl,0.049268703376610226,17164
woodwalton,nee,wasserstein,0.28112294772193613,17164
woodwalton,nee_mean,mae,0.63129061460495,17164
woodwalton,nee_mean,rmse,1.2937332391738892,17164
woodwalton,nee_mean,bias,-0.05513065308332443,17164
woodwalton,nee_mean,r2,0.7387422323226929,17164
woodwalton,nee_mean,mmd,0.034396979500989674,17164
woodwalton,nee_mean,kl,0.04572483666480005,17164
woodwalton,nee_mean,wasserstein,0.14717069099488128,17164
woodwalton,dtemp,mae,0.027384523302316666,17164
woodwalton,dtemp,rmse,0.0358891561627388,17164
woodwalton,dtemp,bias,-0.014487451873719692,17164
woodwalton,dtemp,r2,-5.822338104248047,17164
woodwalton,dtemp,mmd,0.019927020436925645,17164
woodwalton,dtemp,kl,0.5430966788330346,17164
woodwalton,dtemp,wasserstein,0.016159530998669503,17164
woodwalton,f,mae,0.021043021231889725,17164
woodwalton,f,rmse,0.04312444105744362,17164
woodwalton,f,bias,-0.0018376886146143079,17164
woodwalton,f,r2,-0.09900689125061035,17164
woodwalton,f,mmd,0.0037822102990306807,17164
woodwalton,f,kl,1.8939830971250928,17164
woodwalton,f,wasserstein,0.012027004520915222,17164
