site,target,metric,value,n
rosedene,nee,mae,1.0378389358520508,20968
rosedene,nee,rmse,1.8897368907928467,20968
rosedene,nee,bias,0.06120731681585312,20968
rosedene,nee,r2,0.620566725730896,20968
rosedene,nee,mmd,0.03320492010312893,20968
rosedene,nee,kl,0.014058164417349002,20968
rosedene,nee,wasserstein,0.09737571901974015,20968
rosedene,nee_mean,mae,0.9119380712509155,20968
rosedene,nee_mean,rmse,1.7810355424880981,20968
rosedene,nee_mean,bias,0.08633024990558624,20968
rosedene,nee_mean,r2,0.662962794303894,20968
rosedene,nee_mean,mmd,0.021917655772624514,20968
rosedene,nee_mean,kl,0.007225434377238139,20968
rosedene,nee_mean,wasserstein,0.08848512364737626,20968
rosedene,dtemp,mae,0.017236636951565742,20968
rosedene,dtemp,rmse,0.023112677037715912,20968
rosedene,dtemp,bias,0.013387875631451607,20968
rosedene,dtemp,r2,-3.781655788421631,20968
rosedene,dtemp,mmd,0.01792730444402912,20968
rosedene,dtemp,kl,0.7649011201632039,20968
rosedene,dtemp,wasserstein,0.013403096893670348,20968
rosedene,f,mae,0.030397938564419746,20968
rosedene,f,rmse,0.05936785042285919,20968
rosedene,f,bias,0.002877674764022231,20968
rosedene,f,r2,-0.0012933015823364258,20968
rosedene,f,mmd,0.006185966532871058,20968
rosedene,f,kl,5.474940700866708,20968
rosedene,f,wasserstein,0.028461821418973746,20968
